,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
96,J085747.31-001159.8,JINGLE89 ,89,6574-301-4-0118-0353,1237648721210769659,528105362520303616,469,51913,212,134.447161,-0.199955,0.02821,1e-05,123.43145,2,-0.116213456,-0.4435377,9.150601,8.8347435,8.717876,10.512864,10.16,0.08500004,10.154297,10.618582,0.048611358,10.3,0.089999676,10.517547,0.089734554,-99.0,-99.0,8.501158,2.3676991,0.8373219,33.462376,6.3835588,2.8420897,4.822488,0.43113008,0.2796309,0.402,0.12249999,0.43130773,0.0059927115,0.36466134,0.006353254,0.367,0.03500001,0.71544254,0.39445168,0.03502375,0.26951295,0.08639191,0.40823996,0.037322182,0.26951295,0.098066494,0.96546113,3.4914947,9.589745,12.059617,1,2,1,1,1,1,0.0173,0.0074,2.8,0.0147,0.0074,7.39068,0.21862443,0.011899999,7.298909,0.120434605,3.6060605,10.603996,10.445137,7.195509,7.3769417,1,0.91033065,0.0022369,1.622976,1,8.644296,0.051608536,11.380333,3.0303159,4.35,9.379696,0.051608536,9.52,8.648952,0.18106693,0,0,0.0,0.0,0.5423215627670288,0.024884186685085297,54.589202880859375,23.770341873168945,8.061444,0.027805,0.029951,0.6850729538460827,0.02437928163755094
97,J133944.15+274635.2,JINGLE90 ,90,4649-301-2-0143-0038,1237665440982827046,2271013013030987776,2017,53474,265,204.933959,27.776456,0.02821,1e-05,123.43145,1,-0.42992005,-0.67301345,8.704721,8.80779,8.639927,10.2285185,9.812,0.05249977,10.058778,10.611857,0.05004457,10.21,0.10500002,10.25241,0.07984686,10.338595,0.13843673,7.7864404,2.4025235,0.9139363,24.162827,8.843728,4.2412996,6.89571,0.54078007,0.2347171,0.432,0.099999994,-99.0,-99.0,-99.0,-99.0,0.467,0.03750001,0.9321474,0.2121876,0.04529452,0.16136801,0.050917283,0.26481783,0.04248533,0.2121876,0.050623283,-99.0,,9.566377,11.564836,1,2,1,1,1,1,0.0215,0.0084,3.9,0.0191,0.0084,7.504396,0.19099861,0.0068,7.0558715,0.14050704,3.090909,10.65801,10.349472,6.851871,7.507586,2,0.8286982,0.00535,0.816,2,8.381886,0.0,2.7600017,3.1820865,4.35,9.117285,0.0,9.54,0.0,0.0,1,1,9.771787,-0.4567318,0.5207826495170593,0.024558916687965393,39.14201736450195,25.228487014770508,8.166738,0.050866,0.050531,0.5716263687474518,0.0161797885073891
98,J114522.07-013354.5,JINGLE91 ,91,5973-301-2-0066-0227,1237671127514480867,370532429397518336,329,52056,405,176.341988,-1.565164,0.02835,1e-05,124.056915,1,-0.44303057,-0.5056402,8.690129,8.750034,8.498352,9.50336,9.322,0.07499981,9.39529,9.836687,0.059039608,9.57,0.11000013,9.547447,0.07903433,9.718397,0.15282439,7.962258,2.1010795,0.7685464,40.185905,3.9085305,1.9800695,3.647307,-0.2394799,0.26052886,-0.578,0.145,-0.31198263,0.009562633,-99.0,-99.0,-0.358,0.055000007,-0.10408129,-0.28399667,0.13362907,-0.24412514,0.076192014,-0.3098039,0.15953675,-0.26760623,0.08846739,0.5341028,,8.692979,13.211807,6,3,1,1,1,1,0.0,0.0016,2.4,-0.0003,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,9.954702,9.692847,6.6368227,6.636588,0,0.9487165,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,0.0,0,0,0.0,0.0,0.45018038153648376,0.03748350590467453,26.544832229614258,13.467369079589844,7.416603,0.061645000000000005,0.059065999999999994,0.5997226494898785,0.026606487264176065
99,J134017.95+262058.3,JINGLE92 ,92,4670-301-4-0055-0250,1237665532245115130,2528876257328785408,2246,53767,382,205.074829,26.349554,0.0284,1e-05,124.280334,1,-0.30590922,-0.41246945,8.857755,8.764099,8.763073,10.699659,10.47,0.01,10.519687,10.70396,0.0483425,10.59,0.07999992,10.6253395,0.09629345,10.622908,0.20039389,8.453933,2.8395882,0.21948965,79.72557,10.514585,4.4657173,11.189393,-0.018499905,0.37490243,-0.093,0.19,0.1802127,0.005673421,0.16117717,0.007280965,0.257,0.01,0.15598537,0.10380372,0.06497319,0.24551266,0.019740658,0.13033378,0.06755692,0.2787536,0.020571845,1.1074455,4.27334,9.441326,11.719568,1,2,1,1,1,1,0.0251,0.0082,5.0,0.024,0.0082,7.6095266,0.14838395,0.0136,7.3628545,0.12454033,3.4871795,10.27135,10.351023,7.7225223,7.6702456,2,0.7923778,0.00182,1.376,1,8.578475,0.0969072,4.800698,3.3077881,4.35,9.313875,0.0969072,9.11,0.0,0.0,1,1,10.116382,-0.5832777,0.426176518201828,0.043094806373119354,36.63262176513672,10.270605087280273,8.47926,0.053148,0.056290999999999994,0.6841388860823381,0.040060219838949584
100,J114359.62+002540.7,JINGLE93 ,93,5973-301-5-0077-0032,1237671129125814304,318758624241412096,283,51959,469,175.998435,0.427994,0.02868,1e-05,125.53175,1,-0.5451437,-0.29317477,8.585965,8.649369,8.526178,9.593014,9.412,0.01,9.531933,10.075321,0.06045135,9.59,0.07999992,9.690836,0.08994627,9.74925,0.13766107,7.8743043,2.3745356,0.78976053,38.218727,5.060143,2.4431753,4.4080997,0.1211501,0.25018972,0.107,0.0825,0.118454345,0.008216874,0.009322984,0.010537691,1.032,0.01,0.34219536,-0.05551733,0.05922197,-0.13076827,0.08803267,-0.08092192,0.06802203,-0.17392519,0.11019412,0.49758652,1.7029886,9.06799,12.740363,1,2,1,1,1,1,-0.0016,0.0036,1.2,-0.0024,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,10.304436,10.001301,6.869909,6.7487307,0,0.926505,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,0.0,0.0,1,1,9.6006155,0.007601738,0.4660707116127014,0.033017598092556,30.35445785522461,15.94480037689209,7.729506,0.053190999999999995,0.05033,0.5357486636042744,0.021883299253517542
101,J131804.10+335118.2,JINGLE94 ,94,4576-301-3-0528-0286,1237665128012316958,2277729661012174848,2023,53851,124,199.517084,33.855077,0.02871,1e-05,125.66586,1,-0.5929653,-0.20806439,8.542589,8.606832,8.532274,9.507562,9.432,0.09000015,9.386666,9.866263,0.050932404,9.54,0.09500027,9.5573225,0.08725405,9.759262,0.17366667,8.201187,2.6079097,0.26598376,76.465164,4.258196,1.9676387,5.0065637,-0.4861599,0.23488456,-0.593,0.125,-0.40041628,0.006698607,-0.46006846,0.009627004,-0.513,0.04249999,-0.052065365,-0.39794,0.07600153,-0.56863624,0.048254937,-0.37675074,0.08272276,-0.56863624,0.048254937,0.9476987,3.6737206,8.7682905,0.0,1,1,1,1,1,1,0.0158,0.0047,3.9,0.0155,0.0047,7.429277,0.1316893,0.0,0.0,0.0,0.0,9.865437,9.621073,6.427908,7.07225,0,0.9386149,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0,0,0.0,0.0,0.47649794816970825,0.0350642167031765,32.48769760131836,14.961019515991211,7.641189999999999,0.07418,0.08165700000000001,0.5778022227256358,0.0233369070673973
102,J134145.21+270016.9,JINGLE87 ,87,5087-301-6-0337-0075,1237667324338700363,2528885328299714560,2246,53767,415,205.438399,27.004709,0.02894,1e-05,126.69423,3,0.066871464,0.11589735,9.511478,8.714312,8.777313,10.646779,10.68,0.059999943,10.732587,10.813021,0.048523743,10.63,0.08500004,10.632654,0.09129667,10.871792,0.16590016,8.480786,2.052547,0.6288969,51.64148,10.543414,5.1189637,9.628726,-0.3643099,0.52333564,-0.193,0.32750002,0.25518632,0.007175182,0.18531212,0.009734234,0.222,0.029999994,0.7027486,0.23299612,0.06349334,0.20139714,0.021851294,0.24551266,0.0690923,0.2121876,0.023979452,0.7579471,4.554786,9.456068,11.808114,1,2,1,1,0,1,0.0163,0.0069,4.8,0.0154,0.0069,7.433545,0.19458649,0.0087,7.1855435,0.11980538,3.6249998,10.535642,10.357744,6.7969933,7.605305,2,0.77705806,0.00245,1.518,1,8.637609,0.099088736,4.68,3.882134,4.35,9.373009,0.099088736,9.03,0.0,0.0,1,1,9.567233,-1.079546,0.39737606048583984,0.07159837335348129,15.228475570678711,5.95999002456665,8.242756,0.05135599999999999,0.055587,0.6521712332878566,0.07369900550900993
103,J125610.97+280947.4,JINGLE149,149,5087-301-6-0269-0111,1237667324334243951,2523232196009945088,2241,54169,329,194.045738,28.163169,0.029,1e-05,126.96256,1,-0.42551434,-0.7515156,8.70969,8.83432,8.702198,10.173563,10.08,0.09150028,10.199386,10.393727,0.048721243,10.24,0.08500004,10.240251,0.09428501,10.356453,0.21899408,8.919544,2.4370232,0.39920726,67.62434,3.5932837,1.6545014,3.5908296,0.2823101,0.1418768,0.097,0.1375,0.022810984,0.0031216976,-0.010857482,0.0027702993,-0.023,0.030000001,0.21014494,0.096910015,0.041692268,0.15533602,0.06985156,0.13672057,0.044380456,0.1986571,0.07146617,2.2734795,5.9258456,9.355851,0.0,1,1,1,1,1,1,0.0083,0.002,4.2,0.007,0.002,7.0929604,0.12408414,0.0067,7.073937,0.12315814,3.5263157,10.09812,10.256958,7.375207,7.0576663,2,0.9633938,0.0018,1.268,1,8.561269,0.088427246,5.3408365,2.8887088,4.35,9.296669,0.088427246,9.26,3.1762502,0.14075655,0,0,0.0,0.0,0.5608786940574646,0.02497575432062149,51.694480895996094,24.932409286499023,7.8875779999999995,0.022895,0.021905,0.7523664636743116,0.027245762834419134
104,J131958.56+340209.8,JINGLE95 ,95,4552-301-3-0183-0062,1237665024910491710,2277720315163338752,2023,53851,90,199.994007,34.036069,0.02912,1e-05,127.499275,1,-0.6416358,-0.20694555,8.501686,8.5908985,8.545879,9.486131,9.477,0.12749958,9.55492,9.89638,0.050855152,9.54,0.10500002,9.5491905,0.07579517,9.500515,0.16015929,8.0894165,2.9641821,0.8942281,26.836273,4.23844,1.8112525,2.4969923,-0.100169905,0.22753683,-0.323,0.11749999,-0.47757182,0.009941651,-0.534932,0.014413381,-0.533,0.092500016,-0.23438108,-0.49485004,0.10857362,-0.61978877,0.05428681,-0.48148605,0.11844395,-0.61978877,0.05428681,0.46589747,3.933458,8.556022,0.0,1,1,2,2,1,1,0.005,0.0018,3.3,0.0046,0.0018,6.914284,0.1699413,0.0,0.0,0.0,0.0,9.812612,9.407391,6.5214148,6.9564567,0,0.971432,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0,0,0.0,0.0,0.5049970149993896,0.018758205696940422,67.9101333618164,29.32401466369629,7.545580999999999,0.053742,0.056799,0.49656552647776053,0.016254508681214815
105,J130125.07+284038.0,JINGLE163,163,4646-301-1-0022-0134,1237665427553124486,2264208685741926400,2011,53499,87,195.35448,28.677225,0.02915,1e-05,127.63348,1,-0.46861196,-0.73000723,8.66248,8.813646,8.740021,10.208917,10.29,0.01999998,10.247664,10.641406,0.049405172,10.23,0.09500027,10.248379,0.08664656,10.345861,0.14989105,8.120596,2.0276992,0.9167577,23.757242,9.825616,4.836826,8.408886,0.38261008,0.21731053,0.287,0.122499995,0.37904698,0.0050057564,0.30603987,0.0052810693,0.197,0.027500004,0.64099276,0.23804611,0.032634843,0.21484384,0.015888821,0.25042,0.034157995,0.22530927,0.018095603,1.0723602,3.8552632,9.573322,12.748188,1,2,1,1,1,1,0.015,0.0067,5.1,0.0133,0.0067,7.3762918,0.21877992,0.0092,7.216228,0.10385303,4.181818,10.332778,10.381476,6.4922185,7.5236163,2,0.77097696,0.00463,1.334,1,8.58782,0.13845174,3.2404833,2.919228,4.35,9.323219,0.13845174,9.42,0.0,0.0,0,0,0.0,0.0,0.5784182548522949,0.04034776985645294,27.345678329467773,16.83461570739746,8.174572999999999,0.045249,0.044066,0.6747727817132215,0.02331431871518517
106,J084648.77+001812.6,JINGLE96 ,96,756-301-4-0106-0157 ,1237648721746460829,525845865923897344,467,51901,184,131.703214,0.303512,0.02918,2e-05,127.76768,2,-0.34526843,-0.032865014,8.806138,8.630031,8.622879,9.1941185,9.747,0.16750002,9.824346,10.158904,0.049065802,9.98,0.11000013,9.952469,0.09144926,9.216466,0.18352786,9.476904,1.5957979,0.7843878,38.724724,0.97244895,0.54698074,0.72014475,-0.33431992,0.37082317,-0.428,0.24249999,-0.11857349,0.008923424,-0.21536817,0.012184585,-0.233,0.035000004,0.035051152,-0.39794,0.065144174,-0.3467875,0.03860395,-0.44369748,0.09650988,-0.37675074,0.04136138,0.40256935,3.2589533,8.848558,-99.0,-9,-9,1,1,-9,1,0.0052,0.0052,2.7,0.0047,0.0052,6.925451,0.48049602,0.0,0.0,0.0,0.0,10.082098,9.74679,6.7908425,7.2307043,0,0.9974394,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.0,0.0,1,1,10.111463,0.9173441,0.3478894829750061,0.07036583870649338,12.506327629089355,5.382448196411133,7.831772,0.083939,0.089431,0.48248633219696874,0.0709509594397744
107,J143245.52+015238.8,JINGLE97 ,97,1462-301-3-0620-0190,1237651753490186430,603565397152655360,536,52024,302,218.189683,1.877469,0.02978,1e-05,130.45291,1,-0.36129835,-0.7222215,8.785949,8.845495,8.723358,10.002873,10.19,0.01,10.177075,10.280056,0.048304003,10.04,0.09000015,10.044873,0.08558178,10.30481,0.19988528,8.649862,2.300356,0.62785727,51.71975,5.6962276,2.6961017,5.2161026,0.058320098,0.2644248,-0.418,0.2175,0.12374295,0.0066482997,0.05929934,0.009399248,0.267,0.01,0.53727037,-0.004364801,0.0350945,-0.09151498,0.053616602,0.0,0.039086506,-0.1023729,0.06047138,0.654427,3.2115052,9.1829405,11.837949,1,2,1,1,1,1,0.0259,0.0052,5.9,0.0258,0.0052,7.683038,0.087532215,0.0,0.0,0.0,0.0,10.060439,10.234011,6.2847857,7.0409975,0,0.9145701,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,1,1,9.977991,-0.024882317,0.3927401900291443,0.03083079680800438,38.3890495300293,13.503689765930176,7.8908119999999995,0.058424000000000004,0.060353,0.6059551512493266,0.030175273298981228
108,J130855.07+290226.7,JINGLE98 ,98,4649-301-3-0097-0029,1237665441516683293,2261978058321848320,2009,53904,164,197.229465,29.040753,0.03138,1e-05,137.62486,2,-0.23786959,-0.1558084,8.954111,8.70374,8.72863,10.25203,10.22,0.14499998,10.314274,-99.0,-99.0,10.28,0.09499979,10.28316,0.0932951,10.435656,0.21461067,8.183806,2.2690206,0.5425233,57.911694,9.350904,4.4234242,8.76897,0.0381501,0.30111971,-0.168,0.1925,-0.078829676,0.018895986,-0.23357314,0.022453321,0.077,0.0675,0.47121653,0.096910015,0.083384536,0.0,0.047772393,0.10720996,0.08821607,0.0,0.052115336,-99.0,3.8719459,9.141688,0.0,1,1,1,1,1,1,0.0184,0.0049,3.8,0.0177,0.0049,7.565878,0.12022842,0.0,0.0,0.0,0.0,10.362026,10.093772,6.902001,7.348889,0,0.81719685,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,1,1,10.030837,-0.22119331,0.48428383469581604,0.05155324935913086,32.16725540161133,9.822011947631836,7.976367999999999,0.04927,0.052247,0.6045991666193307,0.034474704769633296
109,J131700.03+340605.9,JINGLE99 ,99,4552-301-3-0179-0090,1237665024910229594,2277755774413334528,2023,53851,219,199.250137,34.101662,0.03139,1e-05,137.66972,2,-0.31021383,-0.18288706,8.851966,8.689255,8.777889,10.972574,10.7,0.09000015,10.852942,11.006438,0.048486695,10.96,0.099999905,10.893365,0.09294653,11.065293,0.20213641,8.605185,3.0005221,0.46135688,63.483772,11.708854,5.037557,9.165873,-0.06809991,0.53000915,-0.093,0.5725,0.5134728,0.005582361,0.47738576,0.0058379075,0.387,0.03999999,0.48925415,0.46834734,0.060564876,0.55145,0.017078998,0.4996871,0.06322008,0.5865873,0.018001843,1.2294536,4.6482987,9.784549,12.780214,1,2,1,1,0,1,0.0504,0.013,6.1,0.05,0.013,8.017158,0.11291657,0.0,0.0,0.0,0.0,10.604581,10.604874,8.055791,8.024486,0,0.81663483,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,0.0,0,0,0.0,0.0,0.45896029472351074,0.048816557973623276,23.138925552368164,10.289375305175781,8.630377000000001,0.041395,0.046995999999999996,0.7826978471102225,0.06490250793000023
110,J125902.07+280656.3,JINGLE100,100,5087-301-6-0273-0026,1237667324334506010,2522172535873759232,2240,53823,570,194.758627,28.115665,0.03141,1e-05,137.75949,1,-0.46494552,-0.795043,8.666378,8.83563,8.606571,9.933714,9.687,0.13000011,10.106761,10.55993,0.04919696,9.95,0.15999985,10.042474,0.13077831,9.904064,0.13112822,8.0791025,2.2655694,0.821451,35.110832,5.2722325,2.7696075,4.604574,0.5880901,0.23364717,0.567,0.11500001,0.44319165,0.005722559,0.3835576,0.007433936,0.432,0.017499998,0.54535395,0.3783979,0.027256975,0.38381538,0.012562237,0.39967373,0.02768411,0.4048337,0.013678567,0.84715426,3.0902328,9.559739,11.431364,1,2,1,1,1,1,0.0056,0.0028,2.0,0.0036,0.0028,6.8750563,0.3377846,0.002,6.619784,0.60801226,0.71428573,10.447796,10.472318,7.0657125,7.084576,2,0.91837496,0.0055,1.329,1,8.65155,0.1338425,3.3599975,3.2040086,4.35,9.38695,0.1338425,9.65,5.0623665,0.1809704,0,0,0.0,0.0,0.5636304020881653,0.02106461487710476,42.99086380004883,34.185569763183594,7.896789999999999,0.019747999999999998,0.019663999999999997,0.701176709762914,0.015052211248434337
111,J142227.60+000332.5,JINGLE101,101,752-301-4-0481-0241 ,1237648704591167729,342408838604941312,304,51609,492,215.615035,0.059047,0.03167,1e-05,138.92653,1,-0.40959466,-0.6747064,8.727921,8.814836,8.721554,10.658712,10.18,0.01999998,10.505175,10.864804,0.048163936,10.62,0.09500027,10.75471,0.092515945,10.374193,0.122339524,8.746332,2.2291203,0.5158746,59.76825,5.7466884,2.7236676,4.875425,0.9992501,0.09533739,0.957,0.1325,0.8253284,0.0016323874,0.8042091,0.0016842522,0.912,0.01,0.8135937,0.96707976,0.094167404,0.9425041,0.010906938,1.0124154,0.09580646,0.9881128,0.011158646,2.2425668,4.526021,10.115295,0.0,1,1,1,1,1,1,0.067,0.0121,6.2,0.0614,0.0121,8.114249,0.08558572,0.0226,7.6801896,0.080709584,5.380953,10.819281,11.053463,8.104802,7.719497,2,0.9307654,0.0025707,4.7202682,1,9.209209,0.04904552,12.545638,3.2671072,4.35,9.944609,0.04904552,9.97,19.396868,0.14456005,1,1,9.634545,-1.0241671,0.5590773820877075,0.012674961239099503,95.29690551757812,49.75987243652344,8.384808,0.020461,0.019566,0.8385519120333573,0.022328111277012147
112,J131437.78+275044.0,JINGLE103,103,5087-301-6-0296-0052,1237667324336013364,2525517799514728448,2243,53794,452,198.657419,27.845567,0.03273,1e-05,143.68895,1,-0.35841167,-0.54461473,8.78955,8.789584,8.595417,10.003954,9.647,0.10500002,10.021453,10.28298,0.04905675,10.13,0.09499979,10.08441,0.09695339,10.176969,0.26755914,8.257755,2.6590424,0.3356666,71.81301,5.763727,2.5464835,4.718846,-0.2937799,0.28728265,0.057,0.2,-99.0,-99.0,-99.0,-99.0,0.012,0.0625,0.45064324,0.029383799,0.06494123,-0.13076827,0.12324572,0.07918126,0.065144174,-0.08092192,0.12034667,-99.0,,9.248372,0.0,1,1,1,1,1,1,0.0059,0.002,3.0,0.0055,0.002,7.0957203,0.15792528,0.0,0.0,0.0,0.0,10.259442,10.251882,7.167964,7.1003704,0,0.94253576,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,1,1,9.82195,-0.18200397,0.4458159804344177,0.03241109102964401,46.63581085205078,14.395441055297852,7.925541,0.029979000000000002,0.030467,0.6898077419310016,0.0332485325151263
113,J130804.16+340027.3,JINGLE104,104,4576-301-3-0514-0115,1237665128011399283,2356597354640992256,2093,53818,323,197.017352,34.007592,0.03317,1e-05,145.66792,0,-99.0,-99.0,-99.0,-99.0,8.767494,10.9121475,11.01,0.015000343,10.911067,10.998391,0.048529685,10.96,0.07499981,10.876581,0.08970785,11.117094,0.117057085,9.755978,3.4824758,0.71210307,45.770554,4.2949166,1.7753346,2.5682404,-1.16913,0.74938,-1.173,1.75,-99.0,-99.0,-99.0,-99.0,-0.768,0.022500008,-0.169205,-0.36653155,0.29289624,-0.39794,0.1411457,-0.3187588,0.2985775,-0.3467875,0.13511384,-99.0,6.311125,8.89009,13.230449,3,3,2,2,2,1,0.0046,0.0024,1.9,0.0045,0.0024,7.020451,0.23162374,0.0,0.0,0.0,0.0,9.905145,9.577722,6.7114325,7.0891986,0,0.9748096,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0,0,0.0,0.0,0.14396651089191437,0.12032762169837952,1.5748484134674072,1.840012550354004,7.589384,0.063885,0.06765700000000001,0.32258178601998844,0.191668494267391
114,J132122.24+255703.6,JINGLE105,105,5087-301-2-0308-0138,1237667322189316234,2526592847025563648,2244,53795,267,200.342698,25.951018,0.03345,2e-05,146.92793,1,-0.4481278,-0.8060444,8.684535,8.844533,8.677654,10.031907,9.967,0.052500248,10.052179,10.410179,0.0493133,10.15,0.10500002,10.1474695,0.08381653,10.36397,0.17231439,8.420945,2.2755609,0.9477297,18.772121,5.9134684,2.73592,3.7574773,0.12805009,0.2901135,-0.198,0.145,0.1188907,0.009132105,0.020314172,0.009852668,0.052,0.0175,0.26287538,0.09342169,0.049033247,-0.1023729,0.032984387,0.1105897,0.05386598,-0.1023729,0.032984387,0.6473488,3.9340522,9.205397,0.0,1,1,1,1,1,1,0.0042,0.0019,2.3,0.0037,0.0019,6.942921,0.22301608,0.0,0.0,0.0,0.0,10.309789,10.177825,7.018665,7.0191164,0,0.9361427,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,0.0,0.0,1,1,9.634298,-0.39760876,0.47715499997138977,0.03587566688656807,35.19118881225586,14.365760803222656,7.876246000000001,0.031488999999999996,0.033458,0.6117887088022012,0.03388744249787581
115,J143842.98-000027.8,JINGLE106,106,745-301-3-0407-0298 ,1237648721248125138,345785439719811072,307,51663,488,219.679111,-0.007748,0.03369,1e-05,148.00833,2,-0.116213456,-0.4435377,9.150601,8.8347435,8.772991,10.760276,10.59,0.01,10.562573,10.721729,0.048047226,10.66,0.09000015,10.666319,0.09577751,-99.0,-99.0,8.841239,2.4041512,0.25997636,76.87559,7.275393,3.270633,7.2446947,0.4572101,0.18223327,0.287,0.155,0.3133572,0.0016395604,0.29304767,0.0013161169,0.077,0.01,0.63504374,0.4440448,0.028119788,0.31175384,0.040251683,0.48995847,0.028109675,0.35793483,0.040000804,2.647,6.2354336,9.667292,11.1129875,1,2,1,1,1,1,0.0161,0.0252,1.7,0.0147,0.0252,7.5484004,0.7445048,0.0,0.0,0.0,0.0,10.594347,10.5509615,7.7482038,7.5503507,0,0.88686764,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,8.648952,0.18106693,0,0,0.0,0.0,0.5558432340621948,0.03035406954586506,54.6402587890625,19.43597984313965,8.234060000000001,0.039631,0.041464999999999995,0.7598995257277269,0.028543777238512067
116,J133947.34+300725.7,JINGLE107,107,4623-301-2-0285-0096,1237665329322983520,2357696317066602496,2094,53851,225,204.947273,30.123825,0.03372,1e-05,148.14342,1,-0.335921,-0.7255688,8.818132,8.854687,8.757618,10.820844,10.42,0.06500006,10.602087,10.732478,0.04940419,10.81,0.09500027,10.741365,0.0954566,10.958882,0.23495036,8.489616,2.722185,0.4350774,65.24398,12.843737,5.102168,7.215425,0.6662601,0.13461736,0.227,0.17750001,0.34775952,0.012320877,0.2972844,0.010788576,0.362,0.024999991,0.6746299,0.3424227,0.0690923,0.38738984,0.014239162,0.372912,0.07360924,0.42160395,0.014805494,1.1160437,4.4012103,9.574909,12.7863455,3,3,1,1,1,1,0.0065,0.0087,2.6,0.0059,0.0087,7.1527276,0.6404003,0.0073,7.2451982,0.17252794,2.5172415,10.577524,10.535927,7.7877593,7.8219066,2,0.8746163,0.00209625,0.0,2,8.32627,0.0,,2.948248,4.35,9.06167,0.0,9.37,1.1721876,0.14379138,1,1,9.956482,-0.86436176,0.5824220180511475,0.022319188341498375,63.88855743408203,28.588565826416016,8.374326,0.054407000000000004,0.056909,0.7771800899650705,0.025061158151287222
117,J143042.33+015253.2,JINGLE108,108,1462-301-3-0616-0073,1237651753489924169,602405686843828224,535,51999,179,217.676379,1.881447,0.0338,1e-05,148.50362,1,-0.35934997,-0.78074664,8.788376,8.864846,8.684437,10.51866,9.997,0.043999672,10.279141,10.843137,0.04860137,10.49,0.10000038,10.587703,0.09752035,10.328777,0.1400289,7.867792,2.1775968,0.78110164,39.031525,11.175319,5.311193,7.5596056,0.9806901,0.16662952,0.922,0.09499997,0.8229422,0.0047398037,0.7616068,0.0058957282,0.857,0.04250002,1.0768902,0.69983774,0.048543893,0.81822586,0.019800661,0.72345567,0.05254224,0.8481891,0.020328678,1.0163822,3.1849644,9.969615,12.184286,1,2,1,1,1,1,0.0171,0.0077,4.7,0.013,0.0077,7.497928,0.25723594,0.0,0.0,0.0,0.0,10.969119,10.784261,7.477414,7.768786,1,0.82287407,0.0039469,1.6175407,1,8.801106,0.11192493,4.0818744,3.2998288,4.35,9.536507,0.11192493,9.95,5.793744,0.15310836,1,1,10.070232,-0.4484272,0.5774878263473511,0.021186118945479393,49.326026916503906,32.70511245727539,8.28035,0.028529000000000002,0.028225999999999998,0.7166448972989825,0.018982002139578548
