,LCO,BDecSDSS,BDecMPA,MDust,ID,Incl,MDustuperr,MDustlowerr,BDecerrMPA
60,0.0,0.47890496253967285,0.5788554359935497,7.881628,88,74.582275390625,0.05491,0.058166999999999996,0.015735336551272332
61,8.381885528564453,0.5207826495170593,0.5716263687474518,8.166738,90,24.162826538085938,0.050866,0.050531,0.0161797885073891
62,0.0,0.45018038153648376,0.5997226494898785,7.416603,91,40.18590545654297,0.061645000000000005,0.059065999999999994,0.026606487264176065
63,8.578474998474121,0.426176518201828,0.6841388860823381,8.47926,92,79.72557067871094,0.053148,0.056290999999999994,0.040060219838949584
64,0.0,0.4660707116127014,0.5357486636042744,7.729506,93,38.218727111816406,0.053190999999999995,0.05033,0.021883299253517542
65,0.0,0.47649794816970825,0.5778022227256358,7.641189999999999,94,76.46516418457031,0.07418,0.08165700000000001,0.0233369070673973
66,8.56126880645752,0.5608786940574646,0.7523664636743116,7.8875779999999995,149,67.62433624267578,0.022895,0.021905,0.027245762834419134
67,0.0,0.5049970149993896,0.49656552647776053,7.545580999999999,95,26.836273193359375,0.053742,0.056799,0.016254508681214815
68,8.587820053100586,0.5784182548522949,0.6747727817132215,8.174572999999999,163,23.75724220275879,0.045249,0.044066,0.02331431871518517
69,0.0,0.3927401900291443,0.6059551512493266,7.8908119999999995,97,51.719749450683594,0.058424000000000004,0.060353,0.030175273298981228
70,8.65155029296875,0.5636304020881653,0.701176709762914,7.896789999999999,100,35.11083221435547,0.019747999999999998,0.019663999999999997,0.015052211248434337
71,9.209209442138672,0.5590773820877075,0.8385519120333573,8.384808,101,59.76824951171875,0.020461,0.019566,0.022328111277012147
72,0.0,0.4458159804344177,0.6898077419310016,7.925541,103,71.8130111694336,0.029979000000000002,0.030467,0.0332485325151263
73,0.0,0.47715499997138977,0.6117887088022012,7.876246000000001,105,18.77212142944336,0.031488999999999996,0.033458,0.03388744249787581
74,8.32627010345459,0.5824220180511475,0.7771800899650705,8.374326,107,65.24398040771484,0.054407000000000004,0.056909,0.025061158151287222
75,8.801106452941895,0.5774878263473511,0.7166448972989825,8.28035,108,39.031524658203125,0.028529000000000002,0.028225999999999998,0.018982002139578548
76,0.0,0.5191134214401245,0.5642946710771235,8.185015,110,51.91913986206055,0.10223600000000001,0.110856,0.01814423183609324
77,8.833649635314941,0.5408627986907959,0.6835456318742614,8.016696000000001,111,48.18073272705078,0.035719,0.037454,0.024295483377338088
78,0.0,0.4932953417301178,0.5966511423008808,7.945566,112,66.775146484375,0.07913300000000001,0.08687,0.024473921184573248
79,0.0,0.5576828122138977,0.6915453154381781,7.936363,113,77.05885314941406,0.05628,0.059630999999999997,0.027892252882708853
80,0.0,0.4833167493343353,0.7480582242737924,7.8570839999999995,115,81.33858489990234,0.037718,0.040244999999999996,0.0567246805180932
81,0.0,0.47587671875953674,0.5601296254757684,7.665777,117,47.96182632446289,0.10814000000000001,0.154277,0.04019380087164697
82,9.42062759399414,0.6657523512840271,0.8731427889335407,8.793042999999999,118,58.57032012939453,0.023166,0.020971,0.02726702348142732
83,0.0,0.4717552959918976,0.5683151123649001,7.785566,119,66.20777130126953,0.072641,0.077919,0.017732381348943616
84,8.827190399169922,0.4646817743778229,0.676491652582418,8.560149000000001,122,56.447906494140625,0.039083,0.040986,0.03587038649473085
85,0.0,0.5705135464668274,0.6966569369607095,8.143935,123,61.9881591796875,0.03274,0.032073000000000004,0.02318515707088119
86,0.0,0.41350099444389343,0.5313457955796844,7.668021,124,79.27227020263672,0.102621,0.119423,0.023659088290652008
87,0.0,0.4999522864818573,0.5783475812842508,7.372311,130,73.27458953857422,0.137329,0.18876700000000002,0.03455729921420536
88,0.0,0.4879271686077118,0.674474946935322,8.213905,133,70.64513397216797,0.03405,0.034092000000000004,0.027135737602480715
89,0.0,0.5468072295188904,0.6214253436589945,8.032625,135,58.727928161621094,0.036258,0.033939,0.019402752063482173
90,0.0,0.5053006410598755,0.5808254499763401,7.371725,137,45.891231536865234,0.096948,0.10107200000000001,0.02895538438812656
91,0.0,0.5311619639396667,0.6147141467598581,7.829003,138,69.07561492919922,0.063163,0.06482,0.02208724040102063
92,0.0,0.5279805660247803,0.6067786742213376,7.752756,140,82.04264831542969,0.064786,0.06869299999999999,0.020594914899873813
93,0.0,0.5239639282226562,0.5870388017034252,8.08351,141,45.98928451538086,0.041247000000000006,0.041373,0.014113744790894367
94,0.0,0.48211005330085754,0.597009393518203,8.035283999999999,143,25.307079315185547,0.045515,0.043093,0.023450633107323426
95,0.0,0.5608353018760681,0.7808621124460189,8.175119,144,58.17319107055664,0.018993,0.020051,0.03324551084824159
96,0.0,0.5532170534133911,0.6564065361924162,8.063323,146,64.72129821777344,0.019035,0.019901,0.019087551363314397
97,0.0,0.5742995142936707,0.6864750474233248,7.959642999999999,148,34.817665100097656,0.022251,0.021422999999999998,0.018407280000179348
98,0.0,0.6663028597831726,0.9257218802656048,8.673910000000001,150,70.65443420410156,0.029072000000000004,0.030262,0.042808173830069685
99,0.0,0.5670574903488159,0.6128025399375427,7.799028999999999,153,43.21470260620117,0.045406999999999996,0.045835,0.01989819959024819
100,0.0,0.5191382169723511,0.7208857684734402,8.534211,157,71.01517486572266,0.048158,0.050033999999999995,0.04290523002945027
101,0.0,0.4981244206428528,0.5244942467978734,7.811232,158,58.12086868286133,0.091941,0.108703,0.01500928010822342
102,0.0,0.5156571865081787,0.5494050715852506,7.780975,161,43.97388458251953,0.16736600000000001,0.307623,0.018707816969582142
103,0.0,0.5288146734237671,0.7110338870175852,8.442247,162,39.452457427978516,0.072309,0.099927,0.02875253109727448
104,0.0,0.6244259476661682,0.6073902542987358,7.828948,164,70.01245880126953,0.04498,0.046717,0.023204076005730708
105,0.0,0.5558727979660034,0.685493271455498,8.018221,169,75.74578094482422,0.042045,0.039222,0.02204227806204828
106,0.0,0.45385271310806274,0.714876921914668,8.312621,170,69.5672378540039,0.045887,0.050611,0.04835791846383185
107,0.0,0.5183800458908081,0.716569972864565,8.089037,172,77.34943389892578,0.056912,0.055697,0.03281410653621733
108,0.0,0.5326054692268372,0.6466341536491382,7.68226,174,85.10859680175781,0.11501700000000001,0.141546,0.12957873145231216
109,0.0,0.5240640044212341,0.6389800685906434,8.386807000000001,175,42.182655334472656,0.042,0.041727,0.023897250136310725
110,0.0,0.6080595254898071,0.8013856499420536,8.232813,178,72.77801513671875,0.043185,0.041988,0.054816981912744214
111,0.0,0.5136828422546387,0.7215641660739933,8.258536,181,66.28793334960938,0.036515,0.038893000000000004,0.03310042838225171
112,0.0,0.5236072540283203,0.7229544900253605,8.458902,184,65.55891418457031,0.030541000000000002,0.032772,0.023261194774086048
113,0.0,0.5555598735809326,0.6457477624188698,8.209113,102,48.566837310791016,0.023785,0.024974,0.01791641494976146
114,0.0,0.6378390789031982,0.7691964437479771,8.281713,188,71.56022644042969,0.046205,0.045145,0.028710782527876705
