,RA,DEC,objid
33231,235.08559,9.468275,587736812597477456
33232,234.68536,9.614278,587736812597281081
33233,234.31517000000002,9.474442999999999,587736915148079458
33234,234.42802000000003,9.532888,587736812597215434
33235,234.45502000000002,10.519335,587736813670826309
33236,234.3593,10.627863,587736916758626580
33237,234.5247,10.435611999999999,587736813670891705
33238,234.37921,9.99388,587736813134020809
33239,234.90294,10.341087,587736813671088142
33240,234.83125,10.241814,587736813671022837
33241,234.8934,10.286949,587736813671088318
33242,234.74692000000002,10.118034,587736916221952362
33243,235.51482000000001,10.285921,587736813671350297
33244,235.16052000000002,10.261523,587736813671153947
33245,235.2537,10.407642,587736916759019849
33246,235.47964,10.450787,587736916759085402
33247,235.4177,10.236092,587736813671284986
33248,235.22166,9.886524,587736813134348579
33249,235.45901,10.053204,587736916222214545
33250,235.8931,9.681398,587736813134676208
33251,235.96164,9.640125,587736813134676282
33252,235.86871000000002,10.323888,587736916759281962
33253,235.59882000000002,10.209399000000001,587736813671350609
33254,235.61469,10.432835,587736916759150948
33255,235.63972,10.380639,587736916759150745
33256,236.07093999999998,9.9621935,587736916222542053
33257,236.17789,9.924011,587736916222542251
33258,236.45084,9.611737,587736813134938351
33259,236.94027999999997,9.977316,587736813671940229
33260,236.79236,10.091619,587736916759675317
33261,236.81686000000002,9.583305000000001,587736813135069551
33262,236.56326,9.558695,587736813134938302
33263,239.1967,8.756141,587736915687047669
33264,239.1293,8.565072,587736812599247102
33265,239.31516000000002,8.693294,587736915687113222
33266,239.02199,8.876904,587736915686981999
33267,239.1885,8.963455999999999,587736813136117977
33268,238.77975,8.519902,587736915150045542
33269,238.83585,8.614576,587736812599116115
33270,238.2319,8.066605000000001,587736478673863133
33271,238.18613,8.922373,587736915686654332
33272,238.34444,8.909669000000001,587736915686719850
33273,237.30989,8.871648,587736915149390371
33274,237.47772,8.588224,587736812061720773
33275,237.42064,8.8395405,587736915149455596
33276,236.78612,8.232866,588017704028733658
33277,236.86105,8.244324,587736478673273192
33278,236.82747999999998,8.626344,587736812061393209
33279,237.11745,9.535578999999998,587736813135200352
33280,237.07242000000002,9.398503999999999,587736813135200516
33281,237.16106000000002,9.817032000000001,587736813672071432
33282,236.9869,9.260374,587736915686064590
33283,237.29432999999997,10.052189,587736916759871701
33284,237.38788,9.479593,587736813135331360
33285,237.48576,9.907739,587736813672202496
33286,237.09722999999997,9.105045,587736812598329562
33287,237.24174,9.044325,587736812598395078
33288,237.49495,9.278597,587736813135397122
33289,237.82921000000002,9.495813,587736916223328271
33290,237.98537000000002,9.688295,587736813672399268
33291,237.64632000000003,9.357704,587736813135462586
33292,237.76779,9.115907,587736915686457617
33293,237.9336,9.143567,587736915686523250
33294,238.04543999999999,9.303267,587736813135593833
33295,238.34215,9.702341,587736813672595681
33296,238.475,9.35667,587736916223590733
33297,238.38881,9.059218,587736915686719874
33298,238.7781,9.506414999999999,587736813672792116
33299,239.22115,9.644902,587736916760723866
33300,239.06792000000002,8.988132,587736813136052466
33301,239.22453,9.150417,587736916223918423
33302,239.10669,9.028528999999999,587736813136052698
33303,239.42896000000002,6.766,588017702956237116
33304,238.9029,7.291835000000001,588017703492845875
33305,238.82706000000002,7.3493770000000005,588017703492780343
33306,238.34335,6.911821000000001,588017702955713004
33307,238.33446,6.872317,587736477063381431
33308,238.57709,7.048611,588017702955843936
33309,238.65901000000002,7.3650384,588017703492714849
33310,238.28772,7.237642,587736477600252217
33311,238.44476,7.163991,587736477600317492
33312,237.8924,7.0640600000000004,588017702955516224
33313,237.454,7.0583587,588017702955319686
33314,237.07983,7.1131850000000005,587736477062857017
33315,237.11007999999998,7.140632000000001,588017702955188504
33316,237.21849,7.478883000000001,587736477599727938
33317,236.88518,8.020442999999998,588017704028799199
33318,236.72511,7.815756299999999,588017703491862864
33319,237.5713,8.359149,588017704565932230
33320,237.61822999999998,8.752736,587736915149521294
33321,237.48012000000003,8.196692,587736478673535097
33322,237.69127000000003,8.045844,588017704029126992
33323,237.60727999999997,7.696751,587736478136795141
33324,238.03753999999998,7.6862273000000005,587736478136926606
33325,238.32741000000001,7.558239,587736478137057668
33326,238.76385,7.5238743,587736478137254405
33327,238.59705,8.661297,587736812599050496
33328,238.7439,7.954928999999999,587736478674124860
33329,238.82807999999997,7.840812,588017704029651161
33330,238.91508,7.381462599999999,588017703492845616
33331,238.91393,8.548986,587736812599181597
33332,239.28207,7.413672999999999,587736478137516399
33333,240.50386,7.6081449999999995,587736478674911531
33334,240.81305,7.5391655,587736478675042729
33335,240.68022000000002,8.394791,587736915687703126
33336,240.31487,7.4722957999999995,588017704030306623
33337,240.13011,7.766099499999999,587736478674714977
33338,240.2262,8.089544,587736915150700704
33339,240.11467000000002,8.113421,587736915150635455
33340,239.95657000000003,7.724132000000001,587736478674649177
33341,239.61581,8.127789,587736812062638407
33342,239.70247999999998,8.215879,587736915150438933
33343,239.43433,8.185773,587736812062572857
33344,238.91393,8.548986,587736812599181597
33345,238.92932000000002,8.644465,587736812599181586
33346,239.14253,7.638242,588017704029782381
33347,239.3269,8.968977,587736813136183385
33348,239.31516000000002,8.693294,587736915687113222
33349,239.50208999999998,9.5604515,587736916760854832
33350,239.72546,9.522134,587736916760985646
33351,239.93594,8.616535,587736915687375404
33352,239.79567999999998,8.616338,587736915687309916
33353,240.69124,8.870299000000001,587736916224573578
33354,240.21117,9.029416000000001,587736916224376846
33355,240.41052000000002,9.054717,587736916224442736
33356,241.07587,8.7807,587736916224705187
33357,242.13,6.356122,588017702957416751
33358,242.16235,6.700550999999999,588017703494287646
33359,241.4947,6.314284,587736477064823072
33360,240.953,6.35644,587736477064561024
33361,240.31363,6.5425806,587736477064298783
33362,240.38037000000003,6.5743694,588017702956630400
33363,239.84671,6.840471000000001,588017702956368233
33364,240.82242999999997,7.362388,588017704030503325
33365,240.31487,7.4722957999999995,588017704030306623
33366,240.54847999999998,7.0861015,588017703493566491
33367,240.84097000000003,7.009957000000001,588017703493697561
33368,240.78432999999998,7.216096,587736478138171490
33369,241.35005,7.0780187,587736478138433617
33370,241.37042000000002,8.089822999999999,587736812600230092
33371,242.05888,7.08093,587736478138696212
33372,241.92395,7.6408143,587736812063687033
33373,242.2619,7.373906,587736478675632328
33374,243.1088,7.017081299999999,588017704031486512
33375,243.34439,7.038873,588017704031617410
33376,243.2508,7.1605563,587736478676091339
33377,243.455,7.524781,587736915152142725
33378,243.56451,7.324133,587736915152208276
33379,243.07896000000002,7.069403,588017704031486456
33380,242.46242,7.5240808,587736812063884031
33381,242.11786,7.456761,587736478675566827
33382,242.07195,7.5385084,588017704567898251
33383,241.69324,8.614471,587736916225032638
33384,242.215,8.948122,587736916762100073
33385,242.22442999999998,8.79965,587736813674299748
33386,242.25882000000001,8.387630999999999,587736813137494340
33387,242.37833999999998,8.275476,587736813137559904
33388,243.74117,8.4002695,587736813674954973
33389,244.44928,5.9572,588017702958399921
33390,243.69373,6.444725,588017703494943140
33391,243.65707,6.1858473,587736477602611648
33392,243.55191000000002,6.067528,588017702958006797
33393,243.10464,6.1256666,588017702957810781
33394,243.04944,6.1867013,588017702957810046
33395,242.63585,6.2289977,588017702957613477
33396,242.75377999999998,7.1911054000000005,587736478675894683
33397,242.85722,7.3937197,588017704568226238
33398,242.75346000000002,7.002224000000001,588017704031355230
33399,242.5153,6.586465,588017703494418594
33400,243.13695,6.9656324000000005,588017704031551856
33401,244.0541,7.505733,587736812601475377
33402,243.34439,7.038873,588017704031617410
33403,245.24402,6.7401714,587736478676943438
33404,245.24598999999998,6.764041400000001,587736478676943427
33405,246.07233,6.829205,587736915153322078
33406,246.34012,7.133541,587736915690259183
33407,246.17638,7.182556,587736915690193400
33408,245.21482999999998,6.6132402,588017704032469341
33409,245.57382,7.258294599999999,587736812602130733
33410,245.55035,7.2337317,587736812602130709
33411,245.43166000000002,7.351116,587736915689865572
33412,244.80872000000002,7.037656299999999,587736915152732772
33413,244.41441,6.6304115999999995,587736478139744943
33414,245.33973999999998,7.703599499999999,587736813138870578
33415,245.6408,8.007194,587736813675807130
33416,245.95474,7.874619999999999,587736813675938285
33417,245.9067,7.741229,587736916226867478
33418,246.36163,7.456769,587736813139329264
33419,246.2896,7.373224700000001,587736813139263926
33420,113.20003999999999,37.992626,587725552265003227
33421,112.87924,38.386772,587737808490201214
33422,112.66264,38.447559999999996,587737825670135919
33423,111.93104,37.823277000000004,587737809026744580
33424,112.03721000000002,37.45776,587737825669612001
33425,111.75667,38.37305,587737826206810263
33426,111.38875,37.773415,587737826206548288
33427,111.43608,37.74488,587737826206548281
33428,111.4637,37.869347,587737826206548465
33429,111.32781000000001,38.6153,587737826743746618
33430,111.12879,37.867554,587737826743418919
33431,111.0841,37.93254,587737826743419374
33432,111.1435,38.074593,587737826743484813
33433,111.19403,37.9741,587737826743419213
33434,111.03023,38.505238,587737810100617547
33435,111.08169,38.644554,587737810100683378
33436,110.59588000000001,38.22388,587737827280355739
33437,111.09074,39.019009999999994,587737827280748888
33438,110.99626,38.97594,587737827280683146
33439,111.03506000000002,38.794365,587737827280617972
33440,111.07092,38.8835,587737827280683342
33441,112.05011999999999,40.045364,587737810101338611
33442,112.38991999999999,39.95058,587737826744402063
33443,112.72798999999999,39.019478,587737809027334151
33444,112.78958,39.844578000000006,587737826207531397
33445,113.22866,39.205692,587737808490594409
33446,113.19231,39.28644,587737825670529386
33447,112.91408,39.595013,587737809027531205
33448,112.57186999999999,39.94169,587737809564532783
33449,112.45016000000001,39.898773,587737809564467619
33450,112.23155,39.383457,587737809564270900
33451,111.76138999999999,40.019417,587737827281207651
33452,112.3161,40.97573,587737827281666360
33453,112.43415,40.272144,587737826744533494
33454,113.12173999999999,41.401573,587737826745057684
33455,112.74327,40.57887,587737826744729848
33456,113.46353,41.687053999999996,587737826745254045
33457,113.63373,41.215263,587737826208186750
33458,113.99146999999999,41.504166,587737826208383255
33459,114.0549,41.445713,587737826208383007
33460,115.87371,42.106068,587725775604744636
33461,114.70926000000001,40.95091,587737825134510428
33462,113.82626,41.064392,587737809028251869
33463,114.40466,41.947067,587737826208645123
33464,113.56922,41.159664,587737826208186679
33465,113.64206999999999,41.215959999999995,587737826208186751
33466,113.58299,42.273632,587737810102452577
33467,113.32781999999999,41.821033,587737810102255661
33468,113.16028999999999,42.06666,587737827282190738
33469,113.05852,42.037754,587737827282190698
33470,113.16946000000002,42.194973,587737827282256266
33471,113.89256,43.531096999999995,587737810639847699
33472,114.10086000000001,42.988335,587737810102780231
33473,114.76888999999998,42.967518,587737809566040678
33474,114.90612,42.937428000000004,587737826209104121
33475,115.09291,42.85338,587737809029169398
33476,115.22641000000002,42.778816,587737809029169380
33477,115.16696,42.453922,587737825672036652
33478,115.67433999999999,42.596546000000004,587737808492298483
33479,116.47538999999999,43.519363,587737808492757243
33480,117.05349,44.157543,587737825136148532
33481,116.26992,43.089195000000004,587737825135624640
33482,116.50238,44.216784999999994,587737825672954079
33483,116.64753999999999,44.2479,587737825672954161
33484,116.49316999999999,44.365494,587737809029955996
33485,115.77816000000001,43.85403,587737826209562952
33486,115.45872,43.885048,587737809566499029
33487,115.64153999999999,44.215862,587737809566630224
33488,115.63345,44.233864000000004,587737809566630231
33489,115.08206000000001,44.372406,587737810103501115
33490,115.10533000000001,43.988976,587737826746368302
33491,115.02192,43.900635,587737826746302844
33492,114.5612,43.781708,587737810103173512
33493,114.68791,44.272490000000005,587737827283304793
33494,115.37126,45.058,587737827283697961
33495,115.02148000000001,44.37396,587737810103501095
33496,115.31629,44.91604,587737810103697801
33497,115.98466,45.507690000000004,587737810104025549
33498,116.00442,45.460045,587737810104025503
33499,116.01116,44.741695,587737809566892269
33500,115.87911000000001,44.933414,587737826746827181
33501,116.09176000000001,44.938765999999994,587737809566957938
33502,116.02093,44.571312,587737826209890604
33503,116.29091000000001,44.398468,587737809029955756
33504,116.88623999999999,45.172295,587737809030283556
33505,116.70257,45.315132,587737826210283743
33506,116.71043999999999,44.516890000000004,587737825673085338
33507,116.98898999999999,44.541153,587737825673150783
33508,117.34058999999999,44.428406,587737825136279891
33509,119.14281000000001,45.721573,587725552268935379
33510,117.86766000000001,44.897552000000005,587725552805282039
33511,117.64478999999999,45.089966,587737808493543665
33512,117.5736,44.859425,587737808493412698
33513,117.83781,45.043182,587737825136607438
33514,118.45839,45.804398,587737825136935259
33515,117.55418,44.88405,587737808493412719
33516,117.54827,45.00959,587737808493478210
33517,118.01308999999999,45.978188,587737825673806173
33518,117.24118,44.986126,587737825673347365
33519,117.89116999999999,45.946606,587737825673806085
33520,117.86911,46.18353,587737809030873241
33521,117.67906,45.793358000000005,587737825673740501
33522,117.31818999999999,46.205006,587737826210677010
33523,117.1242,45.847687,587737826210545699
33524,117.07817,46.174434999999995,587737809567613204
33525,116.49163,45.78482,587737826747285784
33526,116.39055,45.8672,587737826747285812
33527,116.00442,45.460045,587737810104025503
33528,116.00893,45.505722,587737810104025563
33529,115.56868999999999,45.97648,587737810641027222
33530,116.09499,46.229603000000004,587737827284287799
33531,117.07108000000001,47.7981,587737810641944899
33532,116.37868999999999,46.665676,587737827284484333
33533,117.38741,47.765884,587737827285008742
33534,116.76382,46.534490000000005,587737810104549627
33535,117.31353999999999,46.41724,587737809567744261
33536,117.29151,46.461909999999996,587737809567744297
33537,117.78969,46.367634,587737826210808092
33538,117.87924,47.025375,587737809568071874
33539,118.79701000000001,46.30032,587737825137197396
33540,118.65552,46.988215999999994,587737809031266547
33541,118.92911000000001,46.975143,587737825674330422
33542,119.17186000000001,46.8118,587737808494395515
33543,118.86253,46.473858,587737808494264537
33544,118.86568999999999,46.44239,587737808494199078
33545,135.8462,9.521188,587735348017168674
33546,135.49345,9.660024,588017677691977948
33547,134.9658,9.551164,587735348016840959
33548,134.7806,9.504813,587735348016710011
33549,134.45757,9.002791,587735347479707939
33550,134.42603,9.070093,588017677154582808
33551,134.42612,9.771699,587735348553515171
33552,134.0324,9.107388,588017677154451624
33553,133.88412,9.812486,588017678228193489
33554,134.71913,10.431435,588017678765457503
33555,135.47089,10.255607000000001,588017678228914315
33556,135.30652,10.437089,587735349090779481
33557,135.52127,10.632377,588017678765850973
33558,134.80345,9.801039999999999,587735348553646177
33559,135.77456999999998,10.142039,588017678229045253
33560,135.94756999999998,10.544986,587735349091041603
33561,135.79688000000002,10.151974000000001,588017678229045279
33562,135.87975,10.015514,587735348554105117
33563,136.0899,10.051072999999999,587735348554236091
33564,138.4442,9.69035,587735347481411855
33565,139.19835,9.89132,587735347481804985
33566,137.81087,9.655597,587735347481149732
33567,138.10686,9.848385,588017677156221095
33568,138.96958999999998,9.824593,587735347481673921
33569,137.55472,9.811622999999999,588017677156024464
33570,137.46725,9.793627,588017677155958918
33571,137.2333,10.155555999999999,588017677692764354
33572,137.11754,9.510433,587735347480887471
33573,136.8953,9.574264,588017677155696836
33574,137.44797,11.095343,588017678766702758
33575,138.01688000000001,11.018317,588017678766899404
33576,137.68388000000002,11.060424000000001,588017678766768294
33577,138.53691,11.207796,588017678767161517
33578,138.54012,10.967426,587735349092221087
33579,138.69392,10.790752000000001,588017678230290674
33580,138.78581,10.303342,588017677693419809
33581,139.23708,11.041008999999999,587735349092483307
33582,139.28314,10.667546000000002,587735348555612240
33583,139.13902,10.321551,587735348018675858
33584,139.0742,10.296003,587735348018610407
33585,139.23506,10.237085,587735348018675929
33586,139.46143,10.104532,588017677156810939
33587,142.24456999999998,10.505434,587738409785032923
33588,142.23383,10.378589999999999,587735347483115722
33589,142.29924,10.52161,587738409785032833
33590,140.86977,10.153661999999999,587735347482525720
33591,141.5065,10.463473,587738409784705082
33592,141.32474,10.726184,587735348019593426
33593,141.04102,10.503721,587735348019462347
33594,140.46346,10.541591,587735348019200292
33595,140.14911999999998,9.608379,587735344797909199
33596,140.33993999999998,10.274844,588017677157204073
33597,139.90218000000002,9.896301,587735347482067210
33598,139.96478000000002,10.136921000000001,588017677157073070
33599,140.13715,10.600311,588017677694009484
33600,140.10136,10.581911,588017677694009434
33601,139.6144,11.127191,587735349092679716
33602,140.67326,11.645284,587738411395055711
33603,140.56403,10.966294,587735348556202169
33604,140.50037,11.000272,587735348556136661
33605,140.70695,10.999194000000001,587735348556267736
33606,140.80788,10.915241,587735348556267793
33607,141.20847,11.491973,587735349093335294
33608,141.54279,11.73971,587738411395449056
33609,141.70134,10.766383,587735348019789880
33610,141.90997,11.427887,587738410858709050
33611,142.2174,11.102208000000001,587738410321903835
33612,142.21877,11.118538000000001,587738410321903838
33613,142.04019,10.791249,587735348019921176
33614,144.58038,10.778224,587735347484098815
33615,143.46298000000002,10.931345,587735348020510790
33616,142.97401000000002,10.351281,587738409248424137
33617,142.3259,10.598206,587738409785032975
33618,142.51575,11.796377,587735349093925136
33619,143.06833999999998,12.093910000000001,587738411396104377
33620,143.37039,11.729353,587738410859364505
33621,143.76503,12.12438,587738411396431995
33622,144.0691,11.349144,587738410322755728
33623,146.71884,11.003769,587738409250062531
33624,146.6883,10.90387,587738409250062392
33625,147.18661,10.981927,587738409250259075
33626,146.68507,11.020064999999999,587738409250062515
33627,146.91405,10.962564,587738409250193488
33628,146.86104,11.282558,587738409787064405
33629,146.4975,11.052913,587735347484950576
33630,146.30525,11.009578,587735347484885156
33631,146.63911000000002,11.436532000000001,587738409786933461
33632,146.63568,11.455426,587735348021887069
33633,145.94518,11.04583,587735347484688666
33634,146.01312,11.063784,587735347484754125
33635,146.32023999999998,11.53129,587735348021756160
33636,146.12347,11.562953,587735348021690577
33637,145.759,11.367462,587735348021559359
33638,145.75172,11.382485,587735348021559494
33639,145.41286000000002,11.474393,587738410323280102
33640,145.20802,11.554152,587738410323214424
33641,145.27843000000001,11.505697,587738410323279894
33642,145.2548,10.945032000000001,587735347484426429
33643,144.88947,11.510192,587738410323083345
33644,144.97371,11.03733,587738409786212545
33645,144.8458,10.986855,587738409786147010
33646,145.08932,12.573407000000001,587735349631975610
33647,145.0698,11.806577,587735348558168204
33648,146.0976,12.328797,587735349095497907
33649,145.46233,12.183763,587735349095235597
33650,145.57529,12.216747,587735349095235872
33651,145.44201999999999,11.88915,587738410860216457
33652,146.39952,12.579322,587738411397546153
33653,146.66357,11.929116,587735348558823502
33654,147.05539,12.716612,587738411397808328
33655,147.33043,12.066758,587735348559151250
33656,146.82681000000002,12.158495,587738410860806225
33657,149.17426,11.195739999999999,587734950201131194
33658,149.4822,11.395338,587738409251307610
33659,149.4124,11.300196000000001,587738409251242109
33660,149.6299,12.087847,587735348023197886
33661,149.0767,11.427221000000001,587735347486064840
33662,149.18077,11.880817,587735348023001328
33663,149.19824,11.905808,587735348023001355
33664,148.91353999999998,12.071391,587738410324852878
33665,148.45416,10.974160000000001,587734950200803557
33666,148.75885,11.631768,587738409787850947
33667,148.59895,11.783186,587735348022739153
33668,148.40462,12.129259,587738410324590788
33669,148.60558,12.132699,587738410324721708
33670,148.31767,11.695022,587738409787654251
33671,148.06892,11.950584,587738410324459698
33672,147.97987,11.141997,587738409250652267
33673,147.00537,11.889273,587738410324000937
33674,147.42427,12.65747,587738411398004926
33675,147.34625,12.751319,587738411397939278
33676,147.53003,12.74613,587738411398004958
33677,147.11874,12.187033,587738410860937343
33678,147.88416,13.003983999999999,587735349633155295
33679,147.98453999999998,12.942243,587735349633220811
33680,147.66086,12.64592,587735349096153348
33681,147.71936000000002,12.335662,587738410861199470
33682,148.04814,12.64178,587735349096349985
33683,148.00212,12.452864,587738410861330662
33684,147.87724,12.582681,587735349096284367
33685,147.86588999999998,12.403437,587738410861264986
33686,148.1822,12.6249,587735349096415381
33687,148.1203,12.553351,587735349096350051
33688,148.97829,13.221693,587735349633613907
33689,148.94913,13.223357,587735349633613891
33690,148.92355,13.195545999999998,587735349633613874
33691,149.11066,12.886894,587738411398725770
33692,149.4882,13.024065,587738411398856806
33693,149.54555,13.011348,587738411398922340
33694,149.57109,12.613692,587738410861985953
33695,149.82748,12.383677,587735348560199745
33696,151.84978,11.81513,587735347487244413
33697,151.78671,11.826891,587735347487244484
33698,151.77174,12.345969,587735348024115453
33699,151.3579,11.714571000000001,587738409252094050
33700,151.34566999999998,11.728983,587735347487047789
33701,151.52115,12.175347,587735348024049865
33702,150.5004,11.720301,587735347486720131
33703,150.7072,11.728635,587735347486785676
33704,150.5681,11.718847,587735347486720193
33705,150.26418,11.461428999999999,587738409251635215
33706,150.8436,12.053257,587738409788768369
33707,150.75984,11.828992999999999,587735347486785728
33708,150.70477,12.160827000000001,587735348023656670
33709,150.61507,12.060210000000001,587735348023656572
33710,150.42535,11.855879,587738409788571864
33711,150.51772,12.363977,587738410325508280
33712,150.50911000000002,12.027971,587738409788637288
33713,149.86786999999998,11.320829,587738409251438665
33714,149.71918,11.326086,587738409251373256
33715,149.6964,11.388703,587738409251373097
33716,149.44347,12.24872,587738410325049451
33717,149.78651000000002,13.059356,587738411398987852
33718,149.65096,13.255276,587735349633941553
33719,149.7496,13.052347,587738411398987810
33720,149.23463,12.754387,587735349096874098
33721,149.90802,13.36285,587735349634007245
33722,149.80083,13.069591,587738411398987985
33723,149.90627,12.394152,587735348560199957
33724,150.41731000000001,13.456729999999999,587735349634269415
33725,150.08337,12.643331,587738410862248111
33726,150.63193,13.24646,587738411399381156
33727,150.1645,12.627314,587738410862248156
33728,150.52023,12.443217,587738410325508298
33729,150.98013,12.904468,587738410862641260
33730,150.89093,12.694514,587735348560658589
33731,150.67463999999998,12.624392,587735348560592914
33732,150.87305,13.103323,587735349097529607
33733,151.30472,13.465992000000002,587735349634662555
33734,151.44232,13.234489000000002,587738411399708692
33735,151.46507,12.769743,587735348560920726
33736,151.4672,13.079855,587735349097791683
33737,151.47078,13.145938000000001,587735349097791580
33738,151.64903,13.608401999999998,587735349634793535
33739,152.02136000000002,12.947362,587738410863100056
33740,154.4397,12.206732,587735347488424064
33741,154.19026000000002,12.182986999999999,587735347488293039
33742,154.15118,12.465482000000002,587738409790210212
33743,154.15997,12.577378,587735348025163822
33744,153.9233,12.475553999999999,587738409790079170
33745,153.58158999999998,12.483191,587735348024901804
33746,153.69392,12.596472,587735348024967203
33747,153.7737,12.610389999999999,587735348025032883
33748,153.72066,12.578117,587735348024967365
33749,153.57896000000002,12.690366000000001,587738410326818894
33750,153.21774,12.344507,587738409789816853
33751,152.93402,12.691053,587738410326556821
33752,152.79088000000002,12.242803,587738409789620375
33753,152.81303,12.620999999999999,587738410326491315
33754,152.33151,11.719745,587738409252487342
33755,152.13824,11.815995,587738409252421719
33756,151.86539,12.274507,587735348024180793
33757,152.1417,12.516765,587738410326229115
33758,151.84883,12.245791,587735348024180935
33759,152.02351000000002,13.700244,587735349634924747
33760,151.76195,13.183695000000002,587735349097922709
33761,151.61989,12.870563,587738410862903417
33762,152.26949,13.110992999999999,587738410863165600
33763,152.20871,13.230554000000001,587735349098119382
33764,152.23383,13.066064,587738410863165582
33765,152.12001,13.058558,587738410863100003
33766,152.6226,13.767748999999998,587735349635186833
33767,152.73262,13.653514999999999,587735349635252266
33768,153.19946000000002,13.665423,587738411400495120
33769,152.7265,13.388065,587735349098381328
33770,152.7344,13.234411999999999,587735349098381418
33771,152.7727,13.286398000000002,587735349098381441
33772,153.69655,13.323398999999998,587735349098774705
33773,153.7129,13.338702,587735349098774592
33774,153.87437,13.059055,587735348561969309
33775,154.05373,13.423351,587735349098905785
33776,154.1604,13.852257999999999,587735349635842273
33777,154.36829,12.897772,587738410327212153
33778,154.5342,12.743342,587735348025360447
33779,155.9687,12.113635,587735346952143071
33780,156.3608,12.761314,587738409791127732
33781,156.41824,12.737425,587738409791193213
33782,155.7149,12.070228,587735346952077471
33783,155.91971999999998,12.168214,587738409254060111
33784,155.7781,12.217505000000001,587738409253994654
33785,155.81409,12.37467,587735347489013778
33786,155.95786,12.490304,587735347489079436
33787,156.05997,13.051663000000001,587738410327933089
33788,155.4002,12.140057,587738409253863532
33789,155.70049,12.136996,587738409253994623
33790,155.61678,12.291808999999999,587738409253929083
33791,155.8725,12.541889999999999,587738409790931106
33792,155.38348,12.148969000000001,587738409253863525
33793,155.67696999999998,12.871836,587735348025819263
33794,155.70467,12.822114,587735348025819375
33795,155.65945,12.881456,587735348025819334
33796,155.58268999999999,12.481866,587735347488882893
33797,155.62842,12.57305,587738409790799998
33798,155.5196,12.686142,587738409790799946
33799,155.47648999999998,13.035612,587738410327670902
33800,155.40315,13.05275,587738410327605423
33801,155.20682,12.344864,587735347488751772
33802,154.83897,12.312502,587735347488555217
33803,154.82867,11.847525,587734950203621448
33804,154.92207,12.842979,587738410327408789
33805,155.04202,13.014586999999999,587738410327474292
33806,154.93858,12.891403,587738410327408799
33807,154.57381999999998,12.104305,587738409253470294
33808,154.65729,12.179139,587735347488489520
33809,154.87375,12.602675999999999,587738409790537916
33810,154.33376,13.99666,587735349635907813
33811,154.303,13.192054,587738410864017608
33812,154.65861999999998,13.226556,587735348562297038
33813,154.5799,13.231257000000001,587738410864148613
33814,154.59805,13.278375,587738410864148624
33815,154.85983000000002,13.467432,587738410864279759
33816,155.20006999999998,14.009541,587735349636300974
33817,155.24483,14.03803,587735349636301000
33818,155.12263000000002,13.990442999999999,587735349636300931
33819,155.28091,14.185882000000001,587738411938283592
33820,155.20525,14.102567,587735349636300987
33821,155.18993,14.149416,587738411938218072
33822,155.14613,13.317101999999998,587738410864410799
33823,155.04015,13.329675,587738410864345286
33824,155.0435,13.426160000000001,587738410864345325
33825,155.28947,13.299473,587735348562559029
33826,155.43715,13.573312,587735349099495507
33827,155.42708000000002,13.393709,587738410864541807
33828,155.4185,13.432331,587738410864541802
33829,155.46774,13.373311,587738410864541822
33830,155.40688,13.992907999999998,587735349636366538
33831,155.50888,14.010432999999999,587735349636432077
33832,155.47586,13.899026000000001,587738411401478191
33833,155.57486,13.698889000000001,587735349099561169
33834,155.62941,13.199945000000001,587735348562690209
33835,155.79478,14.242632999999998,587738411938480164
33836,155.71204,14.054597,587735349636497590
33837,156.45416,13.753175,587735349099954216
33838,156.31616,13.438483999999999,587735348563017853
33839,156.31028999999998,13.683164000000001,587735349099888769
33840,158.58624,13.002125999999999,587738409792110763
33841,157.81001,12.488206,587738409254912086
33842,157.6251,12.067242,587734950204801092
33843,157.5922,12.598756,587735347489734894
33844,157.58623,12.648681,587735347489734887
33845,157.22943,12.580006,587735347489603782
33846,157.18742,12.565241,587735347489603745
33847,157.11203,12.706207000000001,587738409791455309
33848,157.22508,12.629657,587735347489603638
33849,157.62376,13.054772,587735348026671247
33850,157.44495,13.018172999999999,587735348026605686
33851,157.3927,12.910665,587738409791586516
33852,157.12643,12.869455,587738409791455502
33853,156.94128,12.257521,587738409254518888
33854,156.84349,12.283723,587738409254453314
33855,156.89789,12.674352,587738409791389779
33856,156.96812,12.549325,587735347489472629
33857,156.91537,13.270989000000002,587738410328260762
33858,156.58318,12.599649000000001,587735347489341621
33859,156.5473,12.573812,587735347489341442
33860,156.003,12.76966,587735348025950376
33861,156.1206,12.967607000000001,587735348026015926
33862,156.19852,12.690916,587738409791062153
33863,155.76118,13.23305,587735348562755758
33864,155.84734,13.055991,587738410327801941
33865,156.03206,13.99509,587738411401674939
33866,156.53242,14.122369,587735349636890736
33867,156.06712,13.370128,587735348562886825
33868,156.41353,13.988665,587738411401871464
33869,156.27504,13.982207999999998,587738411401805950
33870,156.49173000000002,13.980067000000002,587738411401871418
33871,156.75117,13.662747,587738410865131619
33872,156.8642,13.423964000000002,587735348563214449
33873,157.43097,13.365126,587735348563476630
33874,157.65881000000002,14.371545999999999,587735349637349562
33875,157.71623,14.0375,587738411402395711
33876,158.50014,13.339275,587738410328981641
33877,160.41463000000002,12.611834,587735346954109051
33878,160.4211,13.39286,587735348027850920
33879,160.31795,13.035872999999999,587735347490914540
33880,160.40346,12.900416,587735347490980039
