,Unnamed: 0,Unnamed: 0.1,Z,Z err,H alpha flux,H alpha flux error,H beta flux,H beta flux error,BDec,BDec Err,objid,expAB_r,RA,DEC,StarMass,StarMass P16,StarMass P84,SFR,SFR P16,SFR P84,SFR err,SFR FLAG,SFR ENTROPY,GALAXY CLASS,12+LOG OH,12+LOG OH P16,12+LOG OH P84,12+LOG OH err,EB-V,NUMID,Inclination
994,1774,19402,0.017303132,1.7500717e-05,603.3813,8.184332000000001,129.49738,4.2397870000000015,0.6683309000000001,0.0033031893710342448,588848899922329688,0.8822145,202.12022,-0.11112945,9.943611,9.856303,10.034884,-0.37807018,-0.5543610999999999,-0.15378161,-0.35407135,0.0,-4.086072590745408,1,9.0793295,9.064782,9.114912,9.089848,0.025960255,1774,28.089337991978002
997,1779,19415,0.054566234000000005,6.6251446e-06,367.00604,4.7846036,101.30819,3.0126722000000004,0.5590286,0.003892563785671308,587722983360364886,0.4550397,202.17361,0.031100176,9.456232,9.374057,9.558389,-0.39918175,-0.5352205,-0.21299201,-0.37410626,0.0,-3.791817603174988,1,8.901909,8.849629,8.931686000000003,8.890657000000003,0.0266928,1779,62.93251137450418
998,1780,19417,0.05401157,7.4272439999999985e-06,537.0157,6.3219275,136.28786000000002,3.8032155,0.5955298000000001,0.003338217990995995,587729779049234577,0.3264284,201.55466,-1.1542729,9.601172,9.519019,9.704181,-0.13335687,-0.26249993,0.020134283,-0.12118282,0.0,-3.6307943492857606,1,9.01713,9.005405,9.060035,9.032721,0.029512087000000006,1780,70.94786335262253
999,1781,19421,0.054520473,8.275542e-06,157.75308,3.0121167,47.763386,2.4231598,0.51888275,0.0071277896115731045,587729779049234563,0.6090012,201.52255,-1.2534727,9.576437,9.4959955,9.664195,-0.53648627,-0.88706297,-0.23071063,-0.55888677,0.0,-4.7425759211249146,1,8.875657,8.832975,8.901875500000003,8.867426,0.030764889,1781,52.48268179048083
1003,1790,19507,0.051328987,1.13278975e-05,552.46594,6.7095385,133.9864,3.6241484,0.6152448,0.0031229437774223717,588848899385000090,0.5277928000000001,200.99069,-0.5009402000000001,10.231356,10.133187,10.335454,0.3019429,0.14335045,0.54973835,0.34654438,0.0,-4.096734450007147,1,9.13325,9.124074,9.1662,9.145137,0.030124081,1790,58.14355583431697
1004,1791,19518,0.04452853,1.0149872e-05,512.1935,7.458313,96.50876,4.113729,0.72486734,0.003685992396989296,587722981749227687,0.6459587,200.94072,-1.1799518,10.648451,10.556688,10.748855,0.4281705,0.2561008,0.6332645,0.44468266,0.0,-4.034251626850736,1,9.113104,9.08691,9.136718,9.1118145,0.033459105,1791,49.76240638804243
1005,1792,19611,0.057181917,7.0881747e-06,154.93098,2.9791834,50.891502,2.228703,0.483493,0.006823101439140755,588848901532614794,0.8072292,201.25443,1.1501368,9.393337,9.334228,9.473917,-0.06684469400000001,-0.32572594,0.23434348,-0.04569123,0.0,-4.67073632404797,1,8.763556,8.725536,8.833803999999997,8.779671,0.027056612,1792,36.17390655828534
1006,1793,19642,0.054329608,8.627722e-06,174.24701000000005,3.048213,54.23282,2.2640429,0.5069032,0.006118327370209362,587722983896711394,0.3769593,200.94443,0.46787536,9.642904,9.58428,9.724279,0.08373983,-0.1594595,0.3596446,0.100092545,0.0,-4.4953316226773365,1,8.850672,8.82202,8.873088000000003,8.847553,0.024846917000000003,1793,67.85453858802852
1007,1794,19655,0.037205383,6.950407e-06,201.83751,3.067853,62.49654,2.3274362,0.5091458999999999,0.005409004949719682,588848901532680337,0.6185451999999999,201.46967,1.0553553999999998,9.50837,9.459899,9.571402,0.12657896,-0.11621618,0.40571436,0.14474909,0.0,-4.502486999561996,1,8.675464999999999,8.644551,8.713092999999999,8.678822,0.02556844,1794,51.790025072378945
1008,1795,19656,0.047341257000000005,9.523586e-06,233.90416,3.917757700000001,71.08901999999998,2.6276603,0.5172354,0.005356359223725316,587722984433778843,0.6185451999999999,201.28137,0.9158921,9.817232,9.750562,9.904995,0.047275383,-0.18620679,0.33888882,0.07634102,0.0,-4.491692010875979,1,8.975489,8.9459095,9.008933,8.977421000000003,0.026560746,1795,51.790025072378945
1010,1799,19761,0.04734165,7.395553e-06,499.15994000000006,5.8759084,151.43974,3.4394972000000004,0.5179999,0.0033706035573961464,587722984433975411,0.7599775,201.77988,0.96970844,9.623123,9.541177,9.743951,-0.092587814,-0.27867815,0.19629654,-0.041190803,0.0,-4.283420227984498,1,8.796599,8.783403,8.847261999999997,8.815332000000001,0.025881335,1799,40.537785621366844
1011,1800,19777,0.057109047,1.3128868e-05,123.280556,2.5653527,28.479923,1.8438547,0.63635576,0.006822830121123386,588848901533008022,0.6742133000000001,202.18166,1.167789,10.187088,10.109089,10.277485,0.261008,0.009790244,0.54040194,0.27509609999999995,0.0,-4.5541436880458,1,9.050219,9.003112,9.097693,9.050403,0.027771434,1800,47.6069118078915
1013,1803,19815,0.021359708,7.7701325e-06,2236.337,19.969088,490.8730000000001,8.178523,0.6585681,0.0018019806776448488,588848901533138947,0.5499046999999999,202.43752,1.1829565,10.034906,9.949163,10.120243,0.08808351,-0.026516315,0.23944286,0.10646327,0.0,-3.570426262587102,1,9.050092,9.043228,9.056956,9.050093,0.027545117,1803,56.63952476272798
1014,1804,19840,0.047486108,1.0706749e-05,72.77023,2.2882984,21.763977,1.9707768,0.5242155,0.0124506426376404,587722983897563195,0.35387729999999995,202.83089,0.5210788,9.429427,9.367576,9.507078,-0.18994477,-0.48727673,0.092615955,-0.19733039,0.0,-4.7339721404592225,1,8.623103,8.490777,8.71547,8.603124000000001,0.025027998,1804,69.27534762369216
1015,1805,19846,0.05993758,6.5895097e-06,673.78,4.853659,186.42337,3.1785517000000003,0.5580178000000001,0.002224132780344119,588848898849570908,0.8999280000000001,204.37386,-0.88395035,10.01251,9.923356,10.112396,0.03808004,-0.079323135,0.21899578,0.06983632,0.0,-3.650592917409624,1,9.009934,9.00309,9.01678,9.009935,0.025735382,1805,25.851395228265257
1016,1806,19859,0.046851676,7.6945435e-06,2047.6105,11.872584,519.38605,5.3417406,0.59575707,0.0013006228497912998,587722981750669440,0.5775231,204.22339,-1.0956106,9.840253,9.77447,9.936351,0.4603744000000001,0.38535357,0.5467155,0.46603453,0.0,-2.8761440171657906,1,8.987337,8.954834,8.996186,8.97551,0.028353596,1806,54.723481402683575
1017,1807,19866,0.012674161,9.890246e-06,88.04876,1.9554306,31.415722,2.3174841,0.44757622,0.01193761957651305,587722982824607975,0.05959197,204.68938,-0.41691577,9.125794,9.061603,9.2181425,-0.7810446,-1.0599009,-0.48155075,-0.77072585,0.0,-4.686285290457895,1,8.541058,8.328197,8.614853,8.471525,0.032855775,1807,86.58360753740924
1020,1813,19992,0.034244373,5.273627700000002e-06,530.934,4.0138583,168.17126000000005,2.9379494,0.49928877,0.0026185569008206127,587722982823952463,0.3931634,203.15102,-0.38944384,9.153989,9.103465,9.231488,-0.29832608,-0.47191966,-0.06666648,-0.26929307,0.0,-4.100978471749361,1,8.682893,8.664139,8.697327,8.680733,0.030390283,1813,66.84852084758282
1021,1814,19998,0.034398727000000004,9.361385e-06,64.02299000000001,1.6371502,19.567839000000006,1.8749783,0.5147931,0.013163876366539698,588848899922919442,0.8651926999999999,203.35957,-0.0439789,9.014089,8.947854,9.092465,-0.8531135,-1.3710842,-0.51619315,-0.9436386999999998,0.0,-5.098222237796311,1,8.279644000000001,8.090453,8.541851,8.316153,0.027955439,1814,30.095283640202013
1022,1815,19999,0.047589492,6.193771000000001e-06,523.3158,4.0849385,121.48932,2.611123,0.6342257,0.002305435559810534,587729779050086552,0.7969522,203.45789,-1.2411342,9.512984,9.437546,9.614405,-0.011862328,-0.1233173,0.142623,0.009652853,0.0,-3.5413566316706064,1,8.869506,8.862235,8.876778,8.869507,0.035679284,1815,37.15996335688546
1024,1818,20006,0.012686897,1.0975849e-05,327.88232,3.624108600000001,96.492226,2.8627691000000004,0.5312256999999999,0.004046463740526169,587722981750276247,0.8678128,203.22969,-1.1594902,9.687997,9.603602,9.78187,-0.4825068,-0.74666667,-0.18163837,-0.46415251,0.0,-4.607398385396862,1,9.01644,9.003585000000003,9.070996,9.037291,0.03479951,1818,29.794540985999944
1026,1821,20052,0.03756302,6.2005124e-06,366.79565,3.2929728,97.108696,2.570522,0.5771661,0.003213839703454177,588848898848784582,0.19944589999999998,202.5795,-0.87065136,9.734625,9.657368,9.830804,-0.26342404,-0.5685104000000001,0.18759143,-0.19045949,0.0,-4.8827458951935885,1,8.867986,8.856069,8.876881,8.866474,0.033410087000000005,1821,78.49544134872698
1027,1822,20059,0.03726389,1.1451342e-05,182.28363,2.7223613,42.38406,2.2880926,0.63354516,0.005656191391339178,587722981750014081,0.22394270000000002,202.68118,-1.0804855,10.237713,10.1486635,10.331631,-0.087401435,-0.32546797,0.18400020000000006,-0.07073389,0.0,-4.483942978102768,1,9.070278,9.044174,9.111456,9.077815,0.039682377000000005,1822,77.05928708244588
1028,1823,20068,0.056311265,1.2130983e-05,100.91729,2.0705502,16.49447,1.9172716,0.78662723,0.00837846983208182,588848899922526273,0.7632565,202.50665,-0.128446,10.573265,10.525274,10.764408,-0.094414055,-0.3836406,0.22902106,-0.077309765,0.0,-4.794312530655227,1,8.872169,8.822896,8.944764,8.88383,0.02931729,1823,40.24786904629687
1030,1827,20080,0.047468387,5.369586e-06,1737.171,10.202355,456.21017,4.760274,0.5806776,0.0013656304412711234,588848900996137016,0.3372452,202.2357,0.72287333,9.796995,9.712851,9.940481,0.26917929999999995,0.13390808,0.4781251,0.3060166,0.0,-3.888856539440364,1,8.937823,8.925704,8.985974,8.955839,0.029898945,1827,70.29087463269273
1032,1831,20116,0.05988188,1.3460774e-05,84.3598,2.9002779,21.149263,2.933857,0.60084033,0.015560789773070734,588848901533270199,0.8358786,202.83002,1.137625,9.528562,9.462571,9.6173115,-0.08482128,-0.34555545,0.18211028,-0.08172259,0.0,-4.621591065832726,1,8.72091,8.600217,8.832711999999997,8.716465,0.02735846,1831,33.29256483332302
1033,1832,20154,0.04736141,9.052321e-06,358.76376,3.9836564,89.859474,2.8121697999999995,0.6012447,0.0036121462164638157,587722983897628921,0.5845754,203.0281,0.5173612,10.003383,9.925035,10.103002,0.119256735,-0.07294598,0.37959182,0.15332292,0.0,-4.275051693395353,1,9.065161,9.048829,9.077518,9.063173,0.025226507,1832,54.227000369436986
1035,1835,20197,0.047650073,1.0197284e-05,150.50185,2.5143945,47.759144,2.113249,0.4984853,0.006518272859087364,588848900459856026,0.48067259999999995,203.5205,0.21706314,9.962556,9.87383,10.056048,-0.38380286,-0.6684579,-0.0470586,-0.35775825,0.0,-4.752334130737398,1,8.6995535,8.648005,8.740053999999999,8.694028999999999,0.02805248,1835,61.27066020379283
1036,1836,20203,0.048103113,8.294063e-06,228.83438,3.441892,53.365517,2.8975458,0.63226056,0.005706218876561058,587722983897956623,0.3456473,203.78493,0.5571303000000001,9.830808,9.741838,9.922445,-0.36779493,-0.54581255,-0.16555187,-0.3556822,0.0,-3.99452169272735,1,9.011576,8.988453,9.050699,9.019576,0.024769634,1836,69.77868563438341
1037,1837,20214,0.03448889,6.0378009999999986e-06,504.62057,4.059741000000002,143.8147,3.0500245,0.54516166,0.002807482513722479,587722983361151120,0.47181670000000003,203.85835,0.13268246,9.376947,9.296112,9.474435,-0.4048655,-0.58635306,-0.15613216,-0.3712426,0.0,-4.180440501628651,1,8.855253,8.844816,8.87106,8.857939,0.02733437,1837,61.84771277795056
1038,1838,20218,0.022578524,6.857365e-06,2016.3762,11.425955,544.2656,5.8132150000000005,0.5687607,0.0014173698678338366,588848901533597722,0.7182323,203.50674,1.0960646,9.194032,9.093908,9.312944,-0.4131042,-0.5239704000000001,-0.29308334,-0.4085269,0.0,-3.309006174290475,1,8.970119,8.963238,8.977,8.970119,0.025048591,1838,44.09127195499037
1040,1842,20276,0.046885487,5.659077e-06,741.42413,5.8977914,188.53072,3.5506916,0.5946846,0.002257751206947284,587726031185379396,0.5286438,204.21861,1.1881853,10.0253935,9.9654045,10.108653,0.45228943,0.23218192,0.7165073000000001,0.4743446,0.0,-4.334605826292526,1,8.852176,8.843821,8.86776,8.855789999999997,0.030162329,1842,58.08613242306246
1041,1843,20280,0.047059808,7.958729e-06,526.79,5.1299467000000005,123.068016,3.287484,0.6314923000000001,0.002884732662286957,588848901533860031,0.4036123,204.1997,1.1538919,10.389218,10.329006,10.4749565,0.7694916,0.51132077,1.0544693,0.7828951,0.0,-4.551865779602006,1,9.071694,9.063234,9.080759,9.071997,0.029310176,1843,66.19580409021468
1042,1844,20281,0.039598398,7.325242e-06,680.09454,7.672033,112.08859,5.1188197,0.78300786,0.003367025739906851,588848900997251231,0.6536495,204.72255,0.75538844,10.829105,10.736213,10.928653,0.6183938,0.4523402,0.77882785,0.615584,0.0,-3.8426202802139415,1,9.121577,9.0512705,9.134375,9.092823,0.025906842000000003,1844,49.182672954916995
1043,1845,20284,0.022459475,8.9071755e-06,116.37726,1.941193,35.636547,2.1301003,0.5139725,0.008252778976521298,587722983898349795,0.8226551999999999,204.61882,0.51035225,9.061512,8.9964075,9.149684,-0.69021726,-1.1415927,-0.35435894,-0.7479758000000001,0.0,-5.143849545228049,1,8.530679,8.323386,8.614864,8.469126,0.029497555,1845,34.64852042279253
1044,1846,20287,0.022936147,1.5775246e-05,62.936775,1.6137531,15.375574,1.8977968,0.6120732,0.013375311060343674,587722983898349836,0.730549,204.66557,0.54584587,9.263258,9.201873,9.3444605,-0.48494145,-0.77682275,-0.19592378,-0.48637325,0.0,-4.749576567495332,1,8.68568,8.585563,8.7854185,8.685491,0.02988449,1846,43.0675615773448
1045,1847,20328,0.047920726,7.338875e-06,245.9331,3.2028072,55.02474599999999,2.3971226000000003,0.65025896,0.004418186913954599,587722982825459983,0.44587170000000004,206.58354,-0.32963590000000004,9.728913,9.640797,9.80102,-0.58308536,-0.71437836,-0.4526784,-0.5835284000000001,0.0,-3.4169605296302428,1,8.769204,8.702716,8.797858,8.750287,0.026404012,1847,63.520876624027636
1047,1850,20511,0.04669247,7.99642e-06,87.65901,2.1890132,30.855698,1.7299217,0.4534612,0.009382388836091122,588848898849833194,0.3077439,204.97453,-0.9547304,9.033782,8.986031,9.101322,-0.2586956,-0.5062992000000001,0.051506165,-0.22739652,0.0,-4.60832863514525,1,8.4783325,8.311202999999999,8.5894,8.450302,0.026331294,1850,72.07668009111997
1048,1851,20512,0.0148285115,9.434217e-06,298.70148,3.1964345,86.82018000000002,2.369598,0.5366167,0.003700607877316974,587722981750931635,0.7067923,204.80527,-1.1209655,9.3660555,9.298881,9.46132,-0.43257746,-0.6651852,-0.16472226,-0.41495374,0.0,-4.415210433182296,1,8.888228999999997,8.867968,8.950073,8.90902,0.027772354,1851,45.02547626579963
1050,1854,20548,0.047828317,5.9980703e-06,314.348,3.2766166,109.28911,2.3438647,0.4588338,0.003600428724848686,587722983898218715,0.2470761,204.38376,0.48536834,9.1614485,9.108937,9.228176,-0.21349543,-0.39524895,0.029032333,-0.18310831,0.0,-4.16207565280397,1,8.593613000000001,8.5692,8.617467999999999,8.593334,0.023868559,1854,75.69544195178244
1052,1857,20558,0.022331662,7.401625700000002e-06,545.5611,4.613791,162.49315,3.1202765,0.52600837,0.002714119563154388,587722983361413323,0.6833031999999999,204.52687,0.020488527,9.379971,9.309759,9.483801,-0.33703256,-0.5327491,-0.084681965,-0.30871555,0.0,-4.252649605611771,1,8.792492999999999,8.7159,8.811025,8.763461999999999,0.026305383,1857,46.89769087537847
1053,1858,20575,0.022910934,1.3309598000000003e-05,65.43323000000001,1.7441772,21.510124,1.9674021,0.48315543,0.013601313786467712,587722983898349836,0.6116988,204.66557,0.54584587,9.262174,9.2013445,9.343393,-0.4970149,-0.8089818,-0.19733714,-0.50315946,0.0,-4.828478592813316,1,8.66015,8.557471000000001,8.758583,8.658028,0.02988449,1858,52.2875611153916
1059,1873,20935,0.047516964,1.0426876e-05,231.05716,3.5271132000000005,49.554592,2.1450534,0.66863555,0.004275198342572788,587722982288654610,0.6347991999999999,206.80646,-0.67132914,10.342784,10.251074,10.436325,-0.093293995,-0.3292967,0.15390252,-0.087697096,0.0,-4.381231142635518,1,9.012664,9.002902,9.050496,9.026699,0.027629739,1873,50.59490690266355
1060,1874,20951,0.04765168,1.3155465999999997e-05,66.71445,2.1304595,17.598469,1.5509917,0.578745,0.010738935629537035,587722983362265603,0.8500078000000001,206.41116,0.042365562,9.4419985,9.358599,9.542655,-0.47851977,-0.87972975,-0.14447686,-0.5121032999999999,0.0,-4.9919637955799265,1,8.824225,8.727488000000001,8.891708,8.809598,0.02588521,1874,31.78748223605968
1061,1875,20984,0.033528358,1.1117143000000003e-05,182.09564,3.184445,44.965332,2.6029427000000003,0.60742176,0.00648506114700585,588848900997841192,0.2792375,206.15869,0.8196150999999999,9.521634,9.43037,9.61463,-0.74298245,-0.9085988000000002,-0.56878513,-0.7386919,0.0,-3.8994371012009705,1,8.717425,8.65765,8.772366,8.715008000000001,0.032954432,1875,73.7852983929446
1062,1876,21008,0.027853364,1.4679143999999997e-05,61.48446,1.8350656000000003,21.787428,2.0968068,0.4505594,0.015506635441174631,588848900998103266,0.21916729999999998,206.76614,0.811167,9.123875,9.037486,9.232995,-0.8666229999999999,-1.1058295,-0.5943819,-0.8501056999999999,0.0,-4.470646595311738,1,8.802125,8.707046499999999,8.868611999999997,8.787828999999999,0.030988395,1876,77.33987076384176
1064,1879,21089,0.045958173,8.271405e-06,143.04462,2.6504707,41.416767,1.9487317,0.5382953,0.006358732351193856,587722983899529384,0.5811151,207.38013,0.52742743,9.456041,9.386527,9.552408,-0.22583072,-0.46415082,0.081868105,-0.19114135,0.0,-4.5417858676640535,1,8.698346,8.6661415,8.741013,8.703577000000001,0.030201875,1879,54.47098889052148
1066,1882,21163,0.047992293,1.00851585e-05,81.04356999999997,1.9087809,22.540627,1.705673,0.5557525999999999,0.009572828129451214,587722983899791602,0.8349506999999999,207.9562,0.5116287,9.221635,9.166352,9.296521,-0.27967462,-0.5262644000000001,-0.0068669417,-0.26656568,0.0,-4.563321951761165,1,8.697602,8.613682,8.771594,8.692638,0.04087127,1882,33.38929490989855
1069,1890,21231,0.032348685,5.786836499999998e-06,1149.6938,7.8954315,334.38925,4.479498,0.5363299,0.0019015141117764427,587722982826180697,0.7313538,208.26076,-0.23844494,9.10546,9.045915,9.189817,-0.29592502,-0.43028668,-0.081591904,-0.2559393,0.0,-3.872353691172848,1,8.662941,8.639536999999999,8.677939,8.658738,0.039115272,1890,42.999991734867585
1070,1891,21248,0.053728644000000006,8.288844e-06,254.7112,3.0689929,62.128643,2.3802996,0.6127562,0.004254493549268283,588848898851209300,0.6245849,208.00789,-1.0301247,9.835601,9.754077,9.925685,-0.15691970000000002,-0.35748294,0.099324204,-0.12907937,0.0,-4.296316934029928,1,8.871732000000002,8.860536,8.895069,8.877802,0.047015708,1891,51.34827330057249
1072,1894,21385,0.047496855,1.124594e-05,210.59467,3.204501,45.122448,2.0578973,0.66905475,0.0044738330251893116,587722982288654610,0.4685817,206.80646,-0.67132914,10.342329,10.2506485,10.436042,-0.12229218,-0.3737069000000001,0.13477273,-0.11946709,0.0,-4.454842882507055,1,9.012811,9.001752,9.049481,9.025617,0.027629739,1894,62.057729062814225
1073,1895,21393,0.047626212,1.3497949e-05,61.46655,1.9861583,13.226178,1.6446326,0.6672045,0.012006153987285594,587722983362265603,0.7339659000000001,206.41116,0.042365562,9.441592,9.357999,9.542241,-0.46133524,-0.85805076,-0.13571437,-0.49688256,0.0,-4.9644207118889385,1,8.762124,8.672947,8.848479,8.760714,0.02588521,1895,42.78009191419305
1074,1896,21439,0.033508614,1.224232e-05,167.70049,2.9279728,38.312717,2.3182058,0.64119136,0.006248399118714785,588848900997841192,0.8879104,206.15869,0.8196150999999999,9.521316,9.429693,9.614154,-0.65914744,-0.82471734,-0.48177707,-0.65324724,0.0,-3.861170972101154,1,8.657634,8.597463000000001,8.716165,8.656814,0.032954432,1896,27.388168105426217
1075,1897,21462,0.027829917000000003,1.2604358e-05,70.2721,1.6995857,23.171892,1.8006424,0.48182145,0.01165484166384304,588848900998103266,0.3143114,206.76614,0.811167,9.122962,9.036879,9.232216,-0.8660044,-1.0970683,-0.5856795,-0.8413739,0.0,-4.441181769104295,1,8.838824,8.773479,8.893256,8.833368,0.030988395,1897,71.6807513459672
1077,1900,21549,0.04591964,6.955555400000002e-06,137.9285,2.5376365,43.243534,1.753508,0.5037328,0.006062992003838957,587722983899529384,0.8727149,207.38013,0.52742743,9.455308,9.385625,9.551094,-0.23375952,-0.4762081,0.06404116,-0.20608346,0.0,-4.551052744072893,1,8.713572000000001,8.687792,8.763841000000001,8.725817,0.030201875,1900,29.224322316621844
