,Unnamed: 0,Z,Z err,H alpha flux,H alpha flux error,H beta flux,H beta flux error,BDec,BDec Err,objid,expAB_r,RA,DEC,StarMass,StarMass P16,StarMass P84,SFR,SFR P16,SFR P84,SFR err,SFR FLAG,SFR ENTROPY,GALAXY CLASS,12+LOG OH,12+LOG OH P16,12+LOG OH P84,12+LOG OH err,EB-V,NUMID,Inclination
129,1394,0.03552244,4.5098327e-06,1489.1985,11.722151,435.30405,6.5248384,0.5341599,0.0021492581802608607,587728949583675452,0.3287717,148.24725,0.5028872,9.228323,9.173508,9.309336,-0.026666515,-0.16269533,0.21546069,0.026382677,0.0,-3.976875927231231,1,8.403792,8.265885,8.452719,8.3593025,0.030885662999999997,129,70.80576036456587
133,1436,0.046552446,1.126055e-05,70.88,2.0887146,19.00775,1.6330405000000001,0.571593,0.010578151736388285,587725076069679204,0.9315199,148.07487,0.8894851999999999,9.58652,9.509115,9.682005,-0.35574526,-0.63514155,-0.054972146,-0.34505686,0.0,-4.6802653385757695,1,8.649027,8.562099,8.719607,8.640854,0.04867454,133,21.327007252167522
134,1437,0.04833083,8.389367e-06,183.42659,2.8622696,53.028248,2.2643419999999996,0.53895503,0.005707992590359447,587727942422560971,0.7694003,148.18634,1.0591506000000002,9.6382065,9.556543,9.742972,-0.20784298,-0.42464533,0.062311646,-0.18116684,0.0,-4.351067775726301,1,8.75015,8.720413,8.816638000000001,8.768526,0.04559807,134,39.699933179634826
135,1441,0.046884246,1.1716376e-05,163.41664,3.2824404,26.775915,2.2002716,0.78555197,0.006019577549344682,587725076069679197,0.5458430999999999,148.05469,0.9245205,9.981749,9.888005,10.081292999999999,-0.14574476,-0.36503756,0.056065224000000004,-0.15448616,0.0,-4.1188313833146895,1,8.96355,8.914566,8.9919,8.953234,0.05075915,135,56.91770301894028
136,1445,0.034545325,6.6085862999999996e-06,475.1909,4.81842,129.862,3.066569,0.5633859999999999,0.0030501127971389076,588848900972609620,0.8395614,148.52473,0.6505495,9.800086,9.727224,9.900822,0.15594071,-0.06845857,0.4263763,0.17895886,0.0,-4.386798149053306,1,8.934453,8.874672,8.952102,8.913387,0.041852087,136,32.906166513284425
137,1448,0.03512238,5.786248500000001e-06,578.2524,5.734830400000001,136.3546,3.132781,0.6274476,0.002562712823566353,587728949583806670,0.5999284,148.5425,0.6054721,9.507027,9.428754,9.602949,-0.33981177,-0.47591513,-0.13474582,-0.3053305,0.0,-3.8480585611331737,1,8.598339,8.580615,8.617004,8.59881,0.042860582,137,53.13523015433322
138,1451,0.036452666,1.183934e-05,46.107834000000004,1.6110543,17.24395,1.7704573000000001,0.42713797,0.017615363282063513,588848900972675465,0.5629590999999999,148.64485,0.6322880999999999,9.063957,8.995261,9.14979,-0.6974439,-1.163924,-0.37243247,-0.7681781999999999,0.0,-5.1414172360592225,1,8.640353999999999,8.463089,8.735863,8.599476,0.033031727999999996,138,55.73931273534506
139,1452,0.034671236,9.771765000000001e-06,568.1908,5.560901,103.94924,3.017,0.73767287,0.002433611319609901,588848900972675253,0.4217223,148.55893999999998,0.6383194999999999,10.296057000000001,10.215167,10.388982,0.41209692,0.25793323,0.6112499,0.4345916,0.0,-3.881769808953364,1,9.073844,9.0507145,9.111509,9.081112,0.041153826,139,65.05662867362128
140,1475,0.028836137,1.1747198000000001e-05,375.54544,4.4863887,88.90245,2.8681400000000004,0.62574875,0.0035369176773503634,588848900972675246,0.5041665,148.55167,0.8053039000000001,9.670417,9.580297,9.762299,-0.45998248,-0.61174136,-0.2649328,-0.43833710000000004,0.0,-3.881251524893972,1,9.069864,9.060186999999999,9.07954,9.069864,0.03837569999999999,140,59.72396160502117
141,1489,0.047553178,5.704980000000001e-06,330.71243,3.748957,104.60237,2.5391247000000003,0.499909,0.003680081510413432,587728949583937692,0.7345232,148.81046,0.61289954,9.214755,9.14758,9.30654,-0.50985783,-0.6727721999999999,-0.29591322,-0.48434272,0.0,-4.001438873952495,1,8.681463,8.652674000000001,8.699574,8.676125,0.028331067,141,42.733057529009166
142,1502,0.046204805,9.321425e-06,105.963936,2.5591418999999997,25.53657,1.949798,0.6179955,0.008381506996584612,587728950120677497,0.879433,148.56255,0.97277313,9.646659,9.576364,9.737814,-0.18396492,-0.48668635,0.11623030000000001,-0.18522802,0.0,-4.7963806388691745,1,8.967412,8.902419,9.006722,8.954571000000001,0.02751017,142,28.425957979319378
144,1506,0.047137562,8.108467e-06,302.20734,4.23329,86.11896,3.1273708,0.54520625,0.004817034468807907,588848900972740749,0.9274135,148.76193,0.7574841,9.616385000000001,9.552298,9.706693,0.051148143,-0.183447,0.3491619,0.082857445,0.0,-4.484004794157447,1,8.88185,8.861986,8.897035,8.879511,0.026803456,144,21.964849224567285
145,1515,0.035461787,6.5891079999999995e-06,420.51937999999996,4.6228356,106.90276999999999,2.950669,0.5947971,0.0032801290779562358,588848900435935483,0.5182806,148.92473999999999,0.22252607,9.520961,9.4359865,9.618425,-0.3326426,-0.43305509999999997,-0.2031727,-0.3181139,0.0,-3.291672268460536,1,8.549907000000001,8.511533,8.571458999999999,8.541496,0.03169338,145,58.78301194220635
146,1516,0.047478112999999995,7.3304219999999995e-06,291.81686,3.8470294000000003,81.85916,2.5321887000000003,0.5520431,0.004096468332875809,588848900435935533,0.6698592,148.97539,0.33293438,9.785173,9.717001,9.871798,-0.004834878,-0.22743674,0.27473125,0.023647256000000002,0.0,-4.444744058439827,1,8.932976,8.922637,8.969768,8.946202,0.027734942999999998,146,47.94380127800977
147,1517,0.03545549,7.0839469999999994e-06,152.95189,2.461179,48.142821999999995,2.2307918,0.5020233000000001,0.0067052110597739115,588848900436000809,0.466977,149.041,0.32583022,9.299997,9.250948,9.357688000000001,-0.12756412,-0.3983797,0.16648948,-0.115945116,0.0,-4.723233057973783,1,8.446827,8.312759,8.54877,8.430765,0.03024149,147,62.16175469112489
148,1537,0.046007726,7.3377328e-06,419.6267,5.2007794,93.89392,3.1230507000000003,0.65022564,0.003449310813335891,588848899362652365,0.472649,150.01692,-0.58805615,9.907157000000002,9.820089,10.000376,-0.0679485,-0.21199986,0.10115819,-0.05542084,0.0,-3.743923700297692,1,9.092488000000001,9.081437,9.127463,9.10445,0.038088199999999996,148,61.79361329334318
151,1552,0.04516219,7.812687e-06,113.394424,2.7753913,30.904518,1.9774752,0.5645697,0.008108780061791221,587728948510916741,0.3181004000000001,150.51385,-0.21379653,9.251246,9.19556,9.33003,-0.25780666,-0.69368404,0.045893863,-0.32389509999999994,0.0,-4.99212427882783,1,8.686882,8.614341,8.738633,8.676487,0.038602643,151,71.4519160396437
154,1566,0.035454895,1.1693134e-05,335.10696,4.096743,64.6968,2.4892066,0.71430063,0.003384915110881734,587728947973783727,0.4108544,149.91718,-0.7434746999999999,9.880773,9.790583999999999,9.972000999999999,-0.09927395,-0.26694906,0.09594585,-0.08550160400000001,0.0,-3.981489027197022,1,8.955671,8.862171,9.070722,8.966446000000001,0.041398786,154,65.74148181993061
156,1583,0.032643553,9.332803e-06,128.2808,2.3945787,27.991743,1.9527245999999998,0.66113174,0.006843526973048388,588848899899654445,0.5565439999999999,150.30100000000002,-0.006601762,9.28467,9.200379,9.384112,-0.7218071,-0.9685104999999999,-0.42968747,-0.699099,0.0,-4.535958990641757,1,8.646369,8.578685,8.696562,8.637623,0.034802586,156,56.18287235394514
157,1585,0.032667145,1.0716536000000002e-05,154.11491,2.5551228999999998,31.060055,1.8788939999999998,0.6956424,0.005489965713836239,587728949047722144,0.4347787,150.359,0.08244983,9.630978,9.543975,9.728466000000001,-0.5319626999999999,-0.77695155,-0.1947182,-0.48583487,0.0,-4.6229214825961265,1,8.806663499999999,8.773076,8.852053,8.812565,0.031022605,157,64.22878694652933
159,1616,0.04281429,1.19558445e-05,305.87708,3.9612334000000002,75.599724,2.6406631000000003,0.6070267,0.00399869927185788,588848899899654332,0.4097481,150.20821999999998,-0.14916317,10.249808,10.160916,10.334674,-0.0010638237,-0.19714269,0.23354173,0.018199518,0.0,-4.194461067120026,1,9.101828,9.064591,9.114899000000001,9.089744999999999,0.0368481,159,65.81098817883964
160,1619,0.032746088,1.0599097e-05,361.54663,4.882787,59.74278,2.8469045,0.7818789,0.0035544253920664383,587728949047656624,0.6253388000000001,150.2317,0.08650776,10.240525,10.149581,10.337392,0.122558914,-0.050163652999999996,0.28802645,0.11893139999999998,0.0,-3.8646301437706385,1,9.057439,9.012405000000001,9.094165,9.053286,0.03396076,160,51.29294120523685
162,1635,0.032731026,1.1630691999999998e-05,90.21249399999999,2.016093,28.643913,1.9470456000000003,0.49823433,0.009866928223170831,587725084652273777,0.2685428,149.2899,-1.1391806999999998,9.235268,9.179499,9.309092999999999,-0.3508522,-0.6859999,-0.04662898,-0.36631440000000004,0.0,-4.892445381388867,1,8.728461,8.673691,8.805736,8.739714,0.06254069999999999,162,74.42242665051819
164,1641,0.032824714,1.0496409000000001e-05,75.67235600000001,1.8614291,19.926954000000002,1.7888116000000003,0.5794963000000001,0.010644705785288,587728947973587251,0.4769178,149.55486000000002,-0.6715159,9.05108,8.975402,9.149763,-0.70088476,-0.9629628,-0.3909092,-0.67693603,0.0,-4.686755070444738,1,8.484066,8.298853,8.601987,8.45042,0.035193983,164,61.5157085909834
167,1664,0.04679211,9.661010000000002e-06,84.17003000000001,2.2145194999999998,29.259127000000003,1.8590373,0.4588960999999999,0.01038199135077985,587728948510654851,0.4107875,149.90198,-0.32174125,9.253987,9.186582000000001,9.340679,-0.38250690000000004,-0.69374985,-0.07538845,-0.38456914,0.0,-4.8499698382869605,1,8.673805,8.578880999999999,8.733988,8.656435,0.029650861,167,65.74568607592794
169,1679,0.033072267,6.2900716999999995e-06,383.0684,4.0398083,82.12549,2.234496,0.6687984,0.0027169429910886386,588848899362521216,0.349429,149.61426,-0.42008805,9.600967,9.515525,9.717206,-0.17618065,-0.33945563,0.07596686,-0.13174438,0.0,-4.124444848687266,1,8.726148,8.708229,8.7378845,8.723057,0.03204952,169,69.54760581183135
171,1694,0.032833684,1.029372e-05,137.49448,2.6868237999999995,31.626389,2.1967137,0.6382357,0.007207983000638056,587728948510523580,0.7855681,149.60535,-0.3370553,9.314186999999999,9.21528,9.417759,-0.9342289,-1.1558188,-0.6984691999999999,-0.92714405,0.0,-4.307028611862727,1,8.602839,8.549878,8.668612,8.609245,0.031026887000000003,171,38.22674886691547
173,1718,0.035404205,6.9679086e-06,172.91568,2.483244,46.789436,1.842773,0.56768656,0.004926393666221406,587728949047328904,0.7642247,149.41685,0.00042866105999999997,9.44934,9.375734,9.540214,-0.39405152,-0.742236,-0.066666484,-0.40445125,0.0,-4.893476755148103,1,8.640732,8.584954,8.674374,8.629663,0.024784476,173,40.16193287159109
174,1770,0.037386913,1.0449610999999999e-05,114.85864,2.2680477999999997,28.012508,2.007468,0.6128117,0.007873362346059922,587729151456247985,0.7368929,148.5938,-1.2570639,9.707326,9.605056,9.820188499999999,-0.62151164,-1.1836207,-0.12333337,-0.6534770000000001,0.0,-5.339888246224042,1,8.835385,8.756725999999999,8.889205,8.822966000000001,0.051189356,174,42.53259338674444
175,1771,0.04852381,6.56577e-06,406.22857999999997,4.350405,102.67979,2.777889,0.5972854999999999,0.003194025568819184,588848898825060453,0.2049173,148.26568999999998,-0.9602361999999999,9.357174,9.2901535,9.451093,-0.3115675,-0.44355124,-0.13280006,-0.28817564,0.0,-3.7505704551091728,1,8.873289,8.853133999999999,8.930669,8.891900999999999,0.040192686,175,78.17534208652445
176,1783,0.035412032,7.0966967e-06,181.35953999999998,2.4449022,44.333115,1.9533755000000002,0.6118121999999999,0.004891714330266993,587728949047132306,0.9154776,149.06117,0.10304762,9.39703,9.321738999999999,9.494914999999999,-0.43861490000000003,-0.6476745,-0.16157901,-0.40462676,0.0,-4.398736645521597,1,8.6554365,8.609399,8.683622,8.646511,0.033799063,176,23.726356128594947
178,1811,0.057363488,6.267423e-06,235.46452000000002,2.7661521000000002,71.243004,2.0128388,0.5191833,0.004020650292061354,587728949583872198,0.6598909000000001,148.78789,0.5602366,9.187175,9.128061,9.276991,-0.27416092,-0.47380272,-0.005092594000000001,-0.23944765,0.0,-4.347699193764826,1,8.647798,8.601061999999999,8.669945,8.635504,0.028908657,178,48.70844726298432
182,1841,0.03412346,8.573771e-06,157.73326,2.466792,39.934578,1.9565762999999998,0.5965741999999999,0.005654920941485364,588848900972871833,0.2162879,149.00829,0.7700132,9.693992,9.625771,9.784331,-0.10408155599999999,-0.3615079,0.18564835,-0.08792977,0.0,-4.577958881675079,1,8.746066,8.710265,8.8146,8.762432,0.027090842,182,77.50890346635695
183,1843,0.034631085,9.258326e-06,119.28348000000001,2.1147668,32.447395,1.8027776000000002,0.5654004,0.006889724358418049,588848900972871879,0.5736271,149.05682,0.7538736,9.1231165,9.060561,9.210577,-0.5245591,-0.7810076,-0.23095235,-0.50597996,0.0,-4.614862931630537,1,8.678322,8.606227,8.734981,8.670603999999999,0.026646351000000002,183,54.99645624259775
184,1844,0.046171036,6.3865964000000005e-06,183.23708,3.1449785,46.803177000000005,2.2719647999999997,0.59273803,0.005711515928633544,588848900972871933,0.662213,149.13963,0.7508816999999999,9.476583,9.425738,9.551644,0.055515748,-0.16493289,0.31878176,0.076924436,0.0,-4.371283299548956,1,8.669316,8.619556,8.7118,8.665678,0.025905874,184,48.53113206954134
185,1848,0.03467486,6.5416834e-06,657.4046599999999,5.936278,188.05396000000002,3.3661025,0.5435503,0.002490650255518181,587728949584068755,0.6990974,149.1391,0.5969858,9.0771265,9.009352999999999,9.1739,-0.40538928,-0.5732581999999999,-0.16524668,-0.36925244,0.0,-4.078090354001438,1,8.616147999999999,8.600043,8.633336,8.61669,0.027865466000000002,185,45.64536694075196
186,1861,0.038530536000000004,1.9463382999999997e-05,55.717014,1.701216,16.443916,1.6094263999999998,0.52998257,0.013141188387560288,588848900973002965,0.8000305999999999,149.33768,0.8149153,9.466242999999999,9.385607,9.559876,-0.6604918000000001,-0.9838068000000001,-0.34567559999999997,-0.66474116,0.0,-4.847139647157292,1,8.803583999999999,8.695619,8.880636,8.788128,0.029355116,186,36.86697546172996
189,1915,0.04669769,6.793091e-06,652.5443,6.3809795,189.87546,3.6003656000000004,0.53614116,0.002696057376120769,587728949584199859,0.5273772,149.53812,0.6008673000000001,9.673844,9.593715,9.778882000000001,-0.24077666,-0.3834933,-0.036110934,-0.20980212,0.0,-3.859909412677542,1,8.931796,8.923760000000001,8.939832000000001,8.931796,0.026209261,189,58.1715865152952
190,1917,0.046607382999999995,8.1993585e-06,145.67256,2.760511,45.31485,2.0079107,0.50713724,0.006510661495042095,588848900973003047,0.9364308,149.44456,0.6728234000000001,9.367846499999999,9.307288,9.444598,-0.2711179,-0.57799983,0.048557848,-0.26472098,0.0,-4.7727717550991215,1,8.730033,8.679328,8.788573,8.733951,0.030730674,190,20.539456224349333
191,1918,0.0387163,6.870092400000001e-06,465.06192000000004,4.5419339999999995,137.43752,2.8195527,0.5294055000000001,0.002916149998721339,587728949584199809,0.5853602,149.44585,0.5718958000000001,9.076655,9.004244,9.202622999999999,-0.31143844,-0.5101428,0.042126092999999996,-0.23400836,0.0,-4.452448980663884,1,8.612574,8.593688,8.652777,8.623232000000002,0.025290696,191,54.1715594336468
193,1926,0.03502265,1.0563215e-05,328.44318,4.077975,80.20302,2.604323,0.6122695,0.00368680273377289,588848900436197487,0.5272647,149.55064,0.23722537,10.012497,9.93063,10.108576,-0.036043484,-0.24567567,0.24060915,-0.002533257,0.0,-4.342775208682688,1,9.063564999999999,9.042765,9.075335,9.05905,0.027497895,193,58.17917275959312
194,1932,0.045771845,1.4187272e-05,119.78773500000001,3.049032,23.773634,2.2357793,0.70231676,0.008397542101736606,587728949584265293,0.6691343000000001,149.64745,0.5700109999999999,10.280935000000001,10.185005,10.378793,-0.3063269,-0.6672534999999999,0.03343567,-0.31690893,0.0,-4.87441443545851,1,8.910413,8.845025,8.955223,8.900124,0.027848012999999998,194,47.99971522304299
197,1960,0.03265744,6.1738789999999995e-06,230.21152,2.9910367,72.12334,2.452905,0.5040511999999999,0.004953581047863441,587728949584396397,0.26289,149.99403,0.4804419,9.042223,8.979726,9.120101,-0.7379268,-0.99981344,-0.4662499,-0.7330317,0.0,-4.540894955095603,1,8.658980999999999,8.607629,8.698416,8.653023,0.02517948,197,74.75838612909773
199,1979,0.039029263,5.780714e-06,633.8989,5.792587,162.07471999999999,3.0431526,0.5923046999999999,0.002318718293915397,587728950121136293,0.7197147,149.6573,0.8707517,9.614253999999999,9.54467,9.701806,-0.09350382,-0.25960520000000004,0.14159486,-0.05900517,0.0,-4.069922110512511,1,8.675237,8.661719,8.721969,8.691844,0.026252776000000002,199,43.96906943628199
201,1982,0.032905743,1.2426504e-05,72.334595,2.0222452,24.391144,2.1444485,0.47211390000000003,0.013510452964675576,587728949584461997,0.8244935,150.06596000000002,0.517249,9.115209,9.042396,9.208105,-0.8866469000000001,-1.1690243,-0.60253453,-0.88577944,0.0,-4.623253852014919,1,8.416827,8.228682000000001,8.565038000000001,8.39686,0.025649442999999997,201,34.46282644846867
202,1983,0.033239093,6.8831932e-06,1103.6158,8.513324,266.48685,3.8935087,0.61714214,0.0017326153685481454,588848900973330508,0.6117133000000001,150.12978,0.7589614,9.316263000000001,9.231856,9.421415,-0.18299276,-0.26206428,-0.06222999,-0.16214713,0.0,-3.0899174739589887,1,8.739310000000001,8.725238000000001,8.75362,8.739429,0.025069487999999997,202,52.28651092653764
206,1998,0.0463249,5.4296074e-06,283.44296,4.063982,83.39092,2.6183542999999996,0.5313469,0.004410363726912964,587726031698460794,0.9380614,149.77315,1.204926,9.579838,9.503119,9.677548,-0.2613289,-0.46215740000000005,0.0013088712,-0.23042427,0.0,-4.311313755473584,1,8.707244000000001,8.684182,8.744809,8.714496,0.026020354,206,20.271498495826066
208,2021,0.040012352,8.402194e-06,139.32706000000002,2.5574596,37.928455,1.9147503000000001,0.5650703,0.006350733058399689,587728949584527526,0.458473,150.22832,0.5922061,9.37646,9.316022,9.465401,-0.16162793,-0.38964975,0.104884945,-0.1423824,0.0,-4.422672673963403,1,8.782496,8.713627,8.814408,8.764016999999999,0.025687,208,62.71138320062991
209,2022,0.046270553,7.617831e-06,166.83095,3.1573613,39.897118,2.3791632999999996,0.6213350999999999,0.006497870163329858,587728949584527392,0.5291668,150.22255,0.5525001,9.750198,9.659886,9.840363499999999,-0.45587483,-0.72651505,-0.18395342,-0.45523423,0.0,-4.5611250281871065,1,8.965632000000001,8.943397000000001,9.005548,8.974472,0.025566299999999997,209,58.05082386891786
210,2024,0.03422084,7.905151e-06,176.79128,2.3652917999999996,50.382748,1.9464810000000001,0.54517895,0.0050602059444765715,587728949584527567,0.8304389000000001,150.28954,0.58652514,9.189971,9.133575,9.256885,-0.31654740000000003,-0.5395831,-0.05716958,-0.29837632,0.0,-4.433652869553733,1,8.755907,8.725969000000001,8.827624,8.776796000000001,0.025974202999999998,210,33.85614992765477
212,2027,0.045731685999999994,6.189114e-06,334.7697,3.9187879999999997,101.86507399999999,2.5794325000000002,0.51672083,0.0036865384642553773,588848900436525351,0.8058416,150.24791000000002,0.30667755,9.365784,9.289688,9.477444,-0.29938397,-0.49402437,-0.021584611,-0.25780448,0.0,-4.3076402415551565,1,8.732187,8.714103,8.750653999999999,8.732378,0.028497573,212,36.30838838105983
