,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
19,19,19,19,26,26,J130916.08+292203.5,JINGLE26 ,26,4646-301-3-0033-0005,1237665428627587077,2262068493153232896,2009,53904,493,197.317016,29.367651000000002,0.02094,1e-05,91.1254,1,-0.5024899,-0.31484538,8.627489,8.669953,8.584066,9.657188,9.607000000000001,0.01,9.66307,10.205799,0.052176204000000004,9.67,0.08500004,9.754157000000001,0.08780098,9.573569,0.12540138,8.211335,2.556048,0.8879828000000002,27.6334,4.2404895,1.9472826,4.450373,0.096750095,0.14908113,0.19699999999999998,0.08499999,0.10639047,0.0051390682,0.03180161,0.006046106,0.07200000000000001,0.01,0.53684765,0.20682588,0.09171436,0.17318627,0.046635645999999996,0.20951502,0.10187154,0.17026173,0.052819602,0.96977854,3.4253078,9.252363,0.0,1,1,1,1,1,1,0.0235,0.0054,7.7,0.023,0.0054,7.3215175000000015,0.101964794,0.0179,7.2126427,0.063081875,6.884615400000001,10.306395,10.227372,6.4564147000000025,7.0374265,2,0.9183456,0.00186152,0.8606725000000001,1,8.10833,0.083848014,5.691109,4.9968877,4.35,8.843729,0.083848014,9.35,4.6958269999999995,0.09583967,1,1,9.322072,-0.33511640000000004,0.544111430644989,0.021372508257627487,48.03874588012695,30.020915985107425,7.5540059999999984,0.043172,0.044711,0.5932533074733581,0.0134826174988185
20,20,20,20,27,27,J121552.50+002402.5,JINGLE27 ,27,756-301-4-0455-0063 ,1237648721769332799,324365034719307776,288,52000,385,183.968749,0.400698,0.02104,1e-05,91.56745,1,0.07842914,-0.34651223,9.537116000000001,8.865981,8.765044999999999,10.673109,10.49,0.05499983,10.4065485,10.61298,0.049691737,10.64,0.07999992,10.588486999999999,0.09138727,10.853591999999999,0.15505384,8.546849,2.6381669999999997,0.66179085,49.122,9.933995,4.3937173,9.885150999999999,-1.1254399,0.75135434,-1.238,1.8225,-0.24954905,0.0149264075,-0.46586925,0.022216449,-0.057999999999999996,0.035,0.2668281,0.096910015,0.114653744,0.06069783,0.022658842000000002,0.07188199,0.1361771,0.025305841000000003,0.024582706,-99.0,4.54352,8.769017,0.0,1,1,1,1,0,1,0.0857,0.0083,12.0,0.0855,0.0083,7.895958999999999,0.04215958,0.015800001,7.16265,0.05772268,7.523810000000001,10.329673,10.040997500000001,7.0341134000000025,7.2837534,0,0.76316285,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,0.0,1,1,9.923129,-0.74998,-0.1321745067834854,-0.03647882863879204,6.526130199432372,4.356442928314209,7.880678,0.054527,0.0635,0.6051681500509791,0.15685622807874827
21,21,21,21,28,28,J131047.64+294235.6,JINGLE28 ,28,4646-301-4-0035-0167,1237665429164589223,2262072891199744000,2009,53904,509,197.698525,29.709901000000002,0.0212,1e-05,92.27486400000001,1,-0.5032674,-0.8853571,8.626707000000001,8.852267999999997,8.663574,10.288447999999999,9.907,0.12650013,9.873447,10.3849125,0.04961015,10.27,0.10500002,10.207721000000001,0.092206,10.366472,0.15965888,7.9842214999999985,2.1759703,0.73019034,43.558228,8.608819,4.259005999999999,10.817896000000001,-0.0703099,0.22734816,-0.40299999999999997,0.385,0.07037909,0.006424104,-0.003938693,0.008218544,0.022000000000000002,0.0275,0.43472028,0.11394334,0.03340727,0.053078442999999996,0.015373256,0.10037054,0.037914596,0.025305841000000003,0.016388472,0.738319,3.4017277000000004,9.193378,0.0,1,1,1,1,1,1,0.0416,0.0074,6.5,0.0403,0.0074,7.5759826,0.07974638,0.0122,7.057037400000001,0.0747556,5.809524,10.352501,10.167317,6.9148684000000005,7.2880254,2,0.71998966,0.00275,1.334,1,8.309425,0.107690424,4.2606335,2.9617302000000003,4.35,9.044825,0.107690424,8.85,0.0,0.0,1,1,9.5592165,-0.72923183,0.5512158274650574,0.02682344056665897,46.15110778808594,22.95050621032715,7.912884,0.043325,0.044977,0.6620926826556839,0.023133794854874358
22,22,22,22,29,29,J115846.24-012757.0,JINGLE29 ,29,1231-301-6-0070-0012,1237650762927308812,372774888596858880,331,52368,371,179.692678,-1.465839,0.02137,1e-05,93.02669499999999,1,-0.5230844,-0.8695915999999999,8.607097,8.840882,8.630828999999999,9.441351,9.777000000000001,0.01,9.686645,9.984109,0.048924815,9.67,0.09000015,9.657648,0.08616543,9.716449,0.17251402,8.6692915,2.583975,0.56647927,56.21488000000001,3.0857662999999995,1.4741303999999995,3.6412654000000004,-0.28800988,0.13260867,-0.23800000000000002,0.1275,-0.37460604,0.0030914524,-0.37685640000000004,0.004252455,-0.32799999999999996,0.01,-0.302659,-0.28399667,0.033407267000000004,-0.26760623,0.016084978,-0.24412514,0.038096007,-0.23657201,0.022463507999999997,1.6840025,3.7796526,8.918068,13.696481,10,3,1,1,1,1,0.025,0.0088,4.1,0.0237,0.0088,7.352474000000001,0.16125701,0.0076,6.858539599999999,0.108573616,4.0,9.590473,9.825426,6.862386999999999,6.549126,0,0.9572714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0,0,0.0,0.0,0.5489736199378967,0.031245306134223938,40.31370544433594,19.52133178710937,7.412792,0.050726,0.049654,0.6807067006418349,0.021021803823941542
23,23,23,23,30,30,J130558.70+252756.4,JINGLE30 ,30,5224-301-6-0277-0120,1237667912745287800,2997300933613873152,2662,54505,565,196.494603,25.465687,0.021769999999999998,1e-05,94.79642,1,-0.2789672,-0.6491003000000001,8.894805999999997,8.848442,8.626869000000001,9.94669,9.762,0.14249992,9.712793,10.046020500000001,0.04880638,9.95,0.08500004,9.947106,0.090238094,9.972679,0.18531878,8.569021000000001,2.7358544,0.7759923000000001,39.50464,3.5628424,1.716784,3.7233875,-0.0635199,0.13505898,-0.188,0.1125,-0.25597823,0.005094313499999999,-0.29518667,0.0064776116000000005,-0.263,0.09499999,-0.07650839999999999,-0.29242983,0.051093467000000004,-0.14266749,0.030159337,-0.29242983,0.059609044000000014,-0.13076827,0.035213064,1.1893003,4.0467005,8.966459,11.716003,1,2,1,1,2,1,0.0168,0.0042,5.7,0.0164,0.0042,7.2089386,0.11122175,0.0098,6.985320599999999,0.062042065,7.0000005000000005,9.930254,10.0224285,6.6792820000000015,6.646109599999999,2,0.9463982,0.00128,0.6709999999999999,1,8.034166,0.10237165,4.5100145,2.8846979999999998,4.35,8.769566000000001,0.10237165,9.03,0.0,0.0,1,1,9.367028,-0.57966137,0.5569427609443665,0.02220910415053368,59.383262634277344,27.665054321289066,7.486271,0.063812,0.06373,0.6531349642548139,0.02116284403878219
24,24,24,24,31,31,J131502.15+280210.9,JINGLE31 ,31,5115-301-6-0172-0076,1237667444586971212,2525516700003100672,2243,53794,448,198.758959,28.036362,0.02179,1e-05,94.88492,1,-0.5107924,-0.6181635,8.61919,8.7643585,8.568136,9.650801,9.552,0.06500006,9.547546,9.996522,0.049364325,9.71,0.099999905,9.731065,0.10666466,9.742434,0.13413727,8.371709,2.5048103,0.9112899,24.537556,3.2034051,1.5533926000000002,3.1300882999999997,-0.2078799,0.18994056,-0.258,0.12499999,-0.16354667,0.0074184590000000005,-0.2787087,0.007790639499999998,-0.198,0.0775,0.10895988,-0.11918641599999999,0.034286406,-0.23657201,0.029951345,-0.14266749,0.042223074000000006,-0.28399667,0.04175909,0.7709312,3.646438,8.9373045,0.0,1,1,1,1,1,1,0.0064,0.0042,2.0,0.0061,0.0042,6.780235,0.2990224,0.0038,6.574689,0.27429125,1.5833333,10.026521,9.784261,6.5889297000000004,6.8601584,2,0.9557358,0.000956681,0.4457831,1,7.8573694000000005,0.0764201,6.380535,3.3966591,4.35,8.592769,0.0764201,8.97,0.0,0.0,1,1,9.225576,-0.42522429999999994,0.5092715620994568,0.024092048406600952,37.80615234375,25.49643325805664,7.4559929999999985,0.050501,0.050778,0.5816604560014732,0.016268197880517532
25,25,25,25,34,34,J125809.99+242056.1,JINGLE32 ,32,5224-301-3-0265-0123,1237667911133888635,2996020002567514112,2661,54505,1,194.54163799999998,24.348926000000002,0.022609999999999998,1e-05,98.5162,1,-0.7046448000000001,0.16521335,8.453232,8.451645,8.550383,9.507686,9.492,0.01,9.5101795,10.047628,0.048935562,9.54,0.07999992,9.607987,0.09993315,9.455511,0.16727719,8.731657,3.0906181,0.5387929,58.173443000000006,2.210648,0.9426555,2.1202650000000003,0.052270095999999995,0.20981379,0.042,0.0775,-0.054886077,0.006834435,-0.11932293,0.009716832,-0.168,0.032499995,0.38385493,-0.13667713,0.029746195,-0.036212165,0.056647103,-0.16115092,0.037764736,-0.050610002,0.06831599,0.6440928000000001,2.7859786,8.990151,11.402875,1,2,1,1,1,1,0.0208,0.0062,3.6,0.0204,0.0062,7.3371562999999975,0.13199146,0.0106999995,7.056909599999999,0.1664119,2.609756,10.109717,9.902873,6.3035164,6.88846,2,0.9847928,0.00107,0.266,2,7.758704700000001,0.0,2.420008,11.040157,4.35,8.494104,0.0,9.22,0.0,0.0,1,1,9.358197,-0.14948845,0.5588011145591736,0.017677925527095798,71.69916534423828,35.21741104125977,7.467816,0.058804,0.057004,0.5550334995300162,0.015294551306405429
26,26,26,26,35,35,J130945.77+283716.3,JINGLE33 ,33,4649-301-2-0099-0215,1237665440979943639,2261966513449756672,2009,53904,122,197.440708,28.62120800000001,0.022619999999999998,1e-05,98.56051,1,-0.3447292,-0.5063375,8.806827,8.781714,8.51078,9.7130575,9.362,0.06,9.789794,9.829162,0.049633294,9.8,0.09500027,9.714212,0.104708195,9.812722,0.19484629,8.193945,2.3740257999999996,0.6104324999999999,53.020164,3.3271334,1.5549579,3.844612,-0.4824599,0.24188679999999999,-0.373,0.1,-0.67145246,0.0037093614,-0.71299464,0.0027190521,-0.738,0.04,0.6184385,0.32014626,0.049871135999999996,0.10720996,0.013571703000000001,0.36921585,0.050110903,0.15228833,0.0122336475,2.405875,7.684827,8.692082000000001,13.258706,3,3,1,1,1,1,0.003,0.0021,1.4,0.0028,0.0021,6.475075,0.32572085,0.009699999,7.014688499999999,0.09402251,4.619047599999999,10.326094,10.299942999999999,6.451624,6.88007,2,0.9510241,0.002,0.551,1,7.982056599999999,0.13160968,3.4212339999999997,3.0029638,4.35,8.717457000000001,0.13160968,8.88,1.3377273,0.10068251,0,0,0.0,0.0,0.5247941613197327,0.0516614094376564,34.43939971923828,10.631340980529783,7.516783999999999,0.036407,0.033935,0.7369061441064982,0.0373984821086446
27,27,27,27,36,36,J132703.18+305836.6,JINGLE34 ,34,4623-301-3-0266-0124,1237665329858609276,2375711533767354368,2110,53467,228,201.763274,30.976845,0.02266,1e-05,98.73778,1,-0.52045244,-0.5591755,8.609667,8.742391,8.573963000000001,9.860236,9.572000000000001,0.059999943,9.690230999999999,10.232339999999999,0.049101955999999995,9.88,0.099999905,9.997802,0.10458326,10.042306,0.14328119,7.934985,2.5519402,0.49679437,61.080031999999996,6.209418,2.6512968999999997,6.403985,0.1665801,0.2034029,0.09699999999999999,0.105,0.06421193,0.007847264,0.029098082,0.009219165999999999,0.09699999999999999,0.0225,0.5638129,0.033423773999999996,0.044233695,0.008600163000000001,0.017031156000000002,0.033423773999999996,0.048254937000000005,0.00432137,0.021499727000000003,0.77945375,3.2065406000000003,9.169196000000001,0.0,1,1,1,1,1,1,0.0401,0.0065,8.0,0.0396,0.0065,7.6271725,0.07128571,0.0,0.0,0.0,0.0,10.288453,10.039414,6.483556299999999,7.3157606,2,0.89164066,0.00206848,0.9306247,1,8.211224000000001,0.100314185,4.6149807,3.8376381,4.35,8.946622999999997,0.100314185,9.26,0.0,0.0,0,0,0.0,0.0,0.574785590171814,0.025130655616521842,45.441856384277344,26.46906471252441,7.808975999999999,0.044985,0.045413,0.6436054520192499,0.020852199923034456
28,28,28,28,37,37,J131958.31+281449.3,JINGLE35 ,35,4646-301-1-0049-0144,1237665427554893968,2254084931959416832,2002,53471,121,199.992987,28.247040999999996,0.0227,1e-05,98.91502,1,-0.36551926,-0.69703513,8.780710000000001,8.836084,8.723358000000001,10.133588,10.19,0.07999992,10.259337,10.402085000000001,0.04849378,10.17,0.09000015,10.160262,0.09219026599999999,10.308812,0.18942769,8.873921000000003,2.5611966,0.62970984,51.580227,4.20512,1.8887877,4.6251940000000005,-0.030199904,0.18458635,0.08199999999999999,0.11749999,0.054517899999999994,0.0042448062,0.008254122,0.0040708967,-0.053,0.022499999,-0.1043607,0.18184358,0.04285801,0.11394334,0.06347381,0.20682588,0.048554663,0.13672057,0.066570684,1.4573604,4.6865773,9.322299000000001,11.477121,1,2,1,1,0,1,0.0429,0.0071,6.8,0.0422,0.0071,7.6563478000000025,0.07306851,0.0197,7.325501400000001,0.07715891,5.6285715,10.025182000000001,10.154728,7.462164,7.0406020000000025,2,0.9306118,0.0028,1.695,1,8.47316,0.09291031,5.039993,2.8480830000000004,4.35,9.208559,0.09291031,9.25,1.7485715,0.13948736,0,0,0.0,0.0,0.4899213314056397,0.02676466107368469,44.73166275024414,20.06138038635254,7.710153999999997,0.038869,0.039051,0.6170085272590042,0.023039740314136144
29,29,29,29,38,38,J130851.54+283745.4,JINGLE36 ,36,4649-301-2-0097-0127,1237665440979812479,2261990152949753856,2009,53904,208,197.214773,28.629285,0.02273,1e-05,99.04796999999999,1,-0.551561,-0.22648603,8.579953,8.625976,8.554844000000001,9.462542,9.507,0.0625,9.429389,9.890506,0.050548047,9.51,0.09499979,9.566980000000001,0.08932781,9.563553,0.14705689,8.170836999999999,2.5597339,0.31790462,72.98679,4.516972,2.0434200000000002,5.9200606,-0.26507992,0.2238018,-0.46799999999999997,0.11500001,-0.3968491,0.006567811,-0.47435534,0.0076592180000000015,-0.33799999999999997,0.022499993,-0.009214148,-0.3467875,0.06755692,-0.39794,0.032572087,-0.3467875,0.0772079,-0.39794,0.032572087,0.80489665,4.0440702,8.739616999999999,13.258706,2,3,1,1,1,1,0.0043,0.002,2.1,0.0037,0.002,6.6004039999999975,0.23475379,0.0,0.0,0.0,0.0,9.881167,9.823474000000001,6.4709935,6.778078999999999,0,0.9159401,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0,0,0.0,0.0,0.4980591535568237,0.03319354727864265,32.14589309692383,16.96635627746582,7.3945979999999984,0.044733,0.044374,0.5877791282770081,0.019918097637023336
30,30,30,30,41,41,J131508.21+302413.5,JINGLE37 ,37,4646-301-6-0040-0058,1237665430238658618,2368953392006457344,2104,53852,218,198.784232,30.40377100000001,0.02315,0.0,100.90991,1,-0.32453385,-0.6274529000000001,8.832964,8.826934,8.765984,10.377078,10.5,0.01,10.457666,10.498205,0.048458938,10.43,0.09500027,10.359083,0.09157610000000001,10.382626,0.19027674,9.084276,2.9296355,0.73442096,43.196526,4.9888053,2.143438,4.5339236,0.7886801,0.091563195,0.452,0.15500002,0.21344373,0.0035506929999999997,0.19856636,0.0025955155,0.057,0.01,0.8180270000000001,0.38201705,0.06847796,0.42160395,0.016450549,0.42651130000000004,0.06994256,0.46686763,0.016304571,2.6263978,5.832336,9.547199,12.666785,1,2,1,1,2,1,0.0227,0.0104,2.6,0.0176,0.0104,7.293891,0.25662854,0.0128999995,7.158967999999999,0.13803157,3.1463416,10.464411,10.518514,6.565658999999999,7.16643,2,0.92651105,0.0035299999999999997,2.476,1,8.654892,0.08374529,5.6995406,2.8050706,4.35,9.390291,0.08374529,9.56,3.3410306000000003,0.13664925,0,0,0.0,0.0,0.6242450475692749,0.020016178488731384,70.37699127197266,34.7894287109375,7.805853,0.039634,0.037123,0.7795029349102437,0.020342056137484046
31,31,31,31,42,42,J131928.01+274456.2,JINGLE38 ,38,5087-301-6-0303-0093,1237667324336472157,2525560680468211712,2243,53794,608,199.86670900000001,27.748969,0.02324,1e-05,101.309044,1,-0.4830946,-0.3963742,8.647299,8.702249,8.626869000000001,9.818261,9.762,0.07250023,9.847211999999999,10.061874000000001,0.04853493,9.86,0.08500004,9.920784,0.08955622,9.782865,0.17290398,8.976894999999997,2.8163867000000002,0.5389568,58.161956999999994,2.0629817999999998,0.99559474,2.3573966,0.25568008,0.1222616,0.042,0.1175,-0.10375784,0.0027799679,-0.13165005,0.0023548296,-0.213,0.17750001,-0.08023212,-0.09151498,0.080424905,-0.022276400000000002,0.018286083,-0.05551733,0.08883297,0.017033324,0.016703634,2.05709,5.106306,9.188346000000001,10.796375999999999,2,3,1,1,1,1,0.0044,0.0022,2.0,0.0039,0.0022,6.6428720000000006,0.24498664,0.0028,6.4989653,0.32572085,1.3333334,9.873759,10.050766000000001,7.033012400000001,6.681241,2,0.98141897,0.0022021999999999996,0.98285,1,8.257019999999999,0.100578085,4.6012287,4.1854177,4.35,8.99242,0.100578085,9.22,3.805509,0.12953883,1,1,9.336253999999998,-0.48200703,0.5535621047019958,0.0232230257242918,42.63990020751953,28.74842643737793,7.418328,0.040858,0.038933,0.6869627051566803,0.017119954985800642
32,32,32,32,43,43,J132638.85+270223.4,JINGLE39 ,39,5087-301-5-0314-0178,1237667323800322226,2526680533077878784,2244,53795,586,201.66187299999999,27.039839,0.02327,1e-05,101.44211,1,-0.571182,-0.15240815,8.561943,8.595991999999999,8.571050999999999,9.746997,9.562000000000001,0.10500002,9.85285,10.033849,0.04977767,9.77,0.09499979,9.748998,0.08915281,9.777874,0.19658215,7.8650947,2.3110542,0.18221542,82.60125,7.32257,3.2919726000000002,11.923644,-0.4386399,0.3034597,-0.38299999999999995,0.1475,-0.35918298,0.011573663,-0.40237227,0.008144554,-0.23800000000000002,0.0475,-0.07472274,-0.20065945,0.055148505,-0.2596373,0.02368879,-0.17392519,0.058338065,-0.23657201,0.029951345,1.0909498,4.381725,8.865459,12.20412,2,3,1,1,1,1,0.0142,0.0043,4.3,0.0134,0.0043,7.1800523,0.13936315,0.0077,6.939438000000001,0.07896263,5.5,9.827739999999999,9.837841000000001,7.0383869999999975,7.125481,2,0.7783359000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,1,1,9.63358,-0.11341667,0.4689816832542419,0.03553405776619911,34.61605834960937,14.276487350463867,7.666208,0.057552,0.057161,0.6361707610855616,0.02711852605461776
33,33,33,33,47,47,J133457.27+340238.7,JINGLE43 ,43,4576-301-5-0551-0036,1237665129087565860,2243930946959075328,1993,53762,45,203.738642,34.044084000000005,0.02365,1e-05,103.12799999999999,1,-0.31340382,-0.76987815,8.847699,8.876071000000003,8.772991000000001,10.684951,10.59,0.01,10.452973,10.983996000000001,0.048401,10.57,0.07499981,10.574775,0.08756065,10.780109,0.17954448,8.487233999999999,2.242155,0.7790313,39.223804,12.057744,5.4588933,11.492557000000001,0.6763001000000001,0.14865997,0.992,0.13749999,0.9713354999999999,0.004329769,0.9185110000000001,0.0055579175,1.492,0.01,1.0766661,0.95279247,0.023724000000000002,0.83569056,0.05262254,0.9614210999999999,0.025630496000000003,0.83058864,0.05965936,1.0931135,3.2433329,10.133732,14.052529000000002,4,3,1,1,1,1,0.0847,0.0115,17.4,0.0713,0.0117,7.9203534,0.07126571,0.0342,7.60129,0.029206937000000002,14.869566,11.043476,11.025306,7.6803339999999976,7.8446016000000025,2,0.68808013,0.00772,6.535,1,9.09506,0.06260151,8.3397455,3.4118495,4.35,9.83046,0.06260151,10.0,18.841843,0.14299823,0,0,0.0,0.0,0.5909607410430908,0.024224590510129932,59.43449401855469,26.752460479736328,8.601474000000001,0.02608,0.026111,0.7332767953275634,0.02305199085691196
34,34,34,34,48,48,J130143.37+290240.7,JINGLE44 ,44,4646-301-2-0022-0251,1237665428089995515,2264207586230298624,2011,53499,83,195.430723,29.044658000000002,0.02373,1e-05,103.48304,1,-0.33012497,-0.33672467,8.825650999999997,8.732111,8.775261,10.909666,10.63,0.11000013,10.665854,10.837234500000001,0.048970547,10.9,0.08499956,10.86668,0.08707619,11.0442705,0.19185816,8.614678,2.9146682999999998,0.36203206,70.07571,11.137974,4.7268295,11.458855,-0.4792999,0.6025381999999999,-0.027999999999999997,0.31,0.1639287,0.006311299300000001,0.096058264,0.0062947143,0.107,0.052500002000000004,0.30215955,0.24797326,0.053980099999999996,0.23299612,0.017778136,0.25767857,0.05998543,0.24551266,0.019740658,0.96512866,5.1365604000000005,9.45087,15.114897000000001,38,3,1,1,1,1,0.0212,0.0094,8.9,0.0206,0.0094,7.3841160000000015,0.19817320000000002,0.0,0.0,0.0,0.0,10.417408,10.317855,7.868697,7.622214,1,0.7678967,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,0.0,0.0,1,1,10.085115,-0.8245505999999999,0.5713515281677246,0.05517391115427017,35.166397094726555,10.835925102233887,8.368466999999999,0.045661,0.047785,0.7550988541465851,0.04295739263429976
35,35,35,35,50,50,J130636.39+252546.6,JINGLE46 ,46,5224-301-6-0278-0149,1237667912745353365,2997315227265034240,2662,54505,617,196.651649,25.42962600000001,0.02396,1e-05,104.50401,1,-0.5084287000000001,-0.24049737,8.621542,8.644261,8.573963000000001,9.495716,9.572000000000001,0.047499657,9.721905,9.914949,0.053143385999999994,9.53,0.09500027,9.559683,0.0828681,9.700082,0.13135925,8.004942999999999,2.026838,0.6266755,51.808613,5.2725349999999995,2.5451624,5.8954716,-0.27578992,0.22951493,-0.40299999999999997,0.11749999,-0.23024221,0.010663153,-0.26386055,0.013972945,-0.348,0.017499998,0.17905685,-0.55284196,0.062042065,-0.4202164000000001,0.034286406,-0.63827217,0.07552947,-0.45593196,0.03722524,0.39451355,3.181437,8.693458,12.848628999999999,2,3,1,1,1,1,0.0051,0.0039,1.9,0.0049,0.0039,6.768973,0.34566295,0.0,0.0,0.0,0.0,9.943567999999999,9.506910000000001,6.1755724,6.9888710000000005,0,0.8949819999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.0,1,1,9.552322,0.056606292999999995,0.4985019862651825,0.02920080348849297,31.616832733154297,20.28225898742676,7.418332,0.077852,0.08393099999999999,0.5609407801544164,0.024949800266572442
36,36,36,36,53,53,J125731.20+263043.7,JINGLE49 ,49,5087-301-2-0272-0141,1237667322186956941,2522028774728427520,2240,53823,47,194.380024,26.512154,0.024130000000000002,1e-05,105.25887,1,-0.41220680000000004,-0.45088643,8.7249,8.742377000000001,8.755215,10.34587,10.4,0.01,10.264824,10.577175,0.04827030400000002,10.41,0.089999676,10.37763,0.09163904,10.378631,0.19127582,8.635254,2.7177153,0.33454362,71.8871,7.5375960000000015,3.368179,9.438284,0.082830094,0.23356116,0.22699999999999998,0.1525,0.23788182,0.0021028162,0.20876113,0.0018317427,-0.008,0.01,0.21348406,0.3384565,0.02191394,0.21484384,0.039722055,0.3783979,0.021805579,0.25042,0.03903771,2.2479205,5.7057242,9.564466,15.114897000000001,102,3,1,1,1,1,0.0499,0.0085,7.7,0.0491,0.0085,7.776109700000001,0.07518336,0.0162,7.294543300000001,0.06702074400000001,6.4800005,10.398036,10.413802,7.9102305999999984,7.3821974,2,0.8246916,0.00187,2.14,1,8.6277895,0.05631159,9.800016000000001,3.4808614,4.35,9.36319,0.05631159,9.37,0.0,0.0,1,2,9.133375,-1.2124948999999998,0.5433443784713745,0.030184814706444737,39.85868835449219,20.175159454345703,8.089042,0.038814,0.040052,0.7134424935439212,0.02548225595837719
37,37,37,37,54,54,J132507.36+255053.3,JINGLE50 ,50,5087-301-2-0313-0143,1237667322189643919,2526555738508126208,2244,53795,132,201.280688,25.848157999999998,0.024130000000000002,1e-05,105.25887,1,-0.5058866,-0.25050968,8.624082000000001,8.648278999999999,8.428619,9.215432,9.102,0.07999992,9.40891,9.554506,0.06103107,9.28,0.10500002,9.300112,0.08306837,9.532254,0.15963037,7.8620515,2.5436227000000002,0.42633513,65.82616,4.0478644,1.8544308999999997,4.890871,-0.5761499,0.28991184,-0.823,0.14249998,-0.64718497,0.018376403,-0.71073306,0.018484599999999997,-0.728,0.057500005,-0.33194125,-0.88605666,0.100221805,-0.7695510999999999,0.051093467000000004,-0.9586073,0.15792526,-0.85387194,0.062042065,0.26159352,2.857328,8.188373,0.0,1,1,1,1,1,1,0.002,0.0024,0.8,0.002,0.0024,6.3860583,0.5211534000000001,0.0,0.0,0.0,0.0,9.599644,9.124830000000001,6.1560555,6.70105,0,0.9349999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,1,1,9.3486185,0.13318634,0.4323080182075501,0.04636916145682335,27.73130989074707,9.899406433105467,7.157697,0.090064,0.099767,0.5279164706350549,0.03124455955188812
